xflr5 v6.49

 Calculated polar for: Aerofoil1266

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3336, 0.01834, 0.00854,-0.1201,0.6944,0.0784,-1.5842, 0.0000, 0.6123
 -1.000, 0.4403, 0.01726, 0.00731,-0.1189,0.6760,0.1251,-1.0272, 0.0000, 0.5207
  0.000, 0.5466, 0.01672, 0.00682,-0.1175,0.6569,0.2155,-0.7665, 0.0000, 0.4642
  1.000, 0.6558, 0.01533, 0.00710,-0.1168,0.6406,1.0000,-0.8367, 0.0000, 0.4264
  2.000, 0.7609, 0.01619, 0.00750,-0.1151,0.6235,1.0000,-0.9116, 0.0000, 0.3985
  3.000, 0.8629, 0.01738, 0.00859,-0.1133,0.6082,1.0000,-1.0289, 0.0000, 0.3775
  4.000, 0.9632, 0.01848, 0.00978,-0.1111,0.5897,1.0000,-1.2391, 0.0000, 0.3604
  5.000, 1.0609, 0.01958, 0.01110,-0.1083,0.5677,1.0000,-1.4858, 0.0000, 0.3461
  6.000, 1.1570, 0.01943, 0.01112,-0.1040,0.5235,1.0000,-1.8588, 0.0000, 0.3326
  7.000, 1.2479, 0.01980, 0.01185,-0.0993,0.4763,1.0000,-2.4836, 0.0000, 0.3210
  8.000, 1.3197, 0.02078, 0.01303,-0.0918,0.3797,1.0000,-3.0959, 0.0000, 0.3095
  9.000, 1.3266, 0.02488, 0.01627,-0.0757,0.2280,1.0000,-3.5291, 0.0000, 0.2956
 10.000, 1.3149, 0.03071, 0.02196,-0.0613,0.1638,1.0000,-3.8752, 0.0000, 0.2837
 11.000, 1.3119, 0.03836, 0.02956,-0.0536,0.1161,1.0000,-4.2489, 0.0000, 0.2764
 12.000, 1.3214, 0.04665, 0.03807,-0.0494,0.0822,1.0000,-4.6620, 0.0000, 0.2712
 13.000, 1.3238, 0.05698, 0.04853,-0.0472,0.0526,1.0000,-5.0058, 0.0000, 0.2676
 14.000, 1.3227, 0.06927, 0.06116,-0.0469,0.0385,1.0000,-5.2750, 0.0000, 0.2656
 15.000, 1.3223, 0.08305, 0.07537,-0.0488,0.0321,1.0000,-5.5729, 0.0000, 0.2650


