xflr5 v6.49

 Calculated polar for: Aerofoil1509

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3613, 0.01764, 0.00985,-0.1384,0.7096,0.0925,-1.5087, 0.0000, 0.6352
 -1.000, 0.4656, 0.01597, 0.00763,-0.1366,0.6851,0.1007,-1.2451, 0.0000, 0.5434
  0.000, 0.5685, 0.01525, 0.00669,-0.1340,0.6597,0.1091,-0.9820, 0.0000, 0.4842
  1.000, 0.6719, 0.01475, 0.00613,-0.1316,0.6392,0.1184,-0.8736, 0.0000, 0.4431
  2.000, 0.7771, 0.01458, 0.00581,-0.1293,0.6166,0.1290,-0.9729, 0.0000, 0.4125
  3.000, 0.8744, 0.01448, 0.00598,-0.1256,0.5946,0.1427,-1.1358, 0.0000, 0.3887
  4.000, 0.9658, 0.01445, 0.00601,-0.1204,0.5564,0.1581,-1.3217, 0.0000, 0.3686
  5.000, 1.0550, 0.01469, 0.00643,-0.1151,0.5227,0.1826,-1.5322, 0.0000, 0.3518
  6.000, 1.1359, 0.01507, 0.00698,-0.1082,0.4808,0.2149,-1.7584, 0.0000, 0.3368
  7.000, 1.1969, 0.01575, 0.00774,-0.0976,0.4189,0.2698,-1.9771, 0.0000, 0.3218
  9.000, 1.2586, 0.02023, 0.01235,-0.0704,0.2305,1.0000,-2.7428, 0.0000, 0.2935
 10.000, 1.2825, 0.02387, 0.01587,-0.0585,0.1834,1.0000,-3.1348, 0.0000, 0.2817
 11.000, 1.3059, 0.02835, 0.02030,-0.0487,0.1494,1.0000,-3.5599, 0.0000, 0.2719
 12.000, 1.3313, 0.03348, 0.02550,-0.0412,0.1227,1.0000,-4.0040, 0.0000, 0.2638
 13.000, 1.3540, 0.03952, 0.03161,-0.0352,0.0995,1.0000,-4.4476, 0.0000, 0.2570
 14.000, 1.3738, 0.04648, 0.03873,-0.0306,0.0807,1.0000,-4.8830, 0.0000, 0.2514
 15.000, 1.3876, 0.05478, 0.04717,-0.0273,0.0598,1.0000,-5.2891, 0.0000, 0.2469


