xflr5 v6.49

 Calculated polar for: NACA 4416

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2284, 0.01472, 0.00580,-0.0991,0.7160,0.2687,-0.9178, 0.0000, 0.6892
 -1.000, 0.3335, 0.01420, 0.00547,-0.0976,0.6748,0.3705,-0.8104, 0.0000, 0.5432
  0.000, 0.4329, 0.01351, 0.00550,-0.0947,0.6345,0.6181,-0.8943, 0.0000, 0.4666
  1.000, 0.5433, 0.01340, 0.00584,-0.0923,0.5985,0.8962,-0.9911, 0.0000, 0.4160
  2.000, 0.6942, 0.01400, 0.00609,-0.1004,0.5650,1.0000,-1.1202, 0.0000, 0.3894
  3.000, 0.7853, 0.01471, 0.00649,-0.0965,0.5368,1.0000,-1.2223, 0.0000, 0.3664
  4.000, 0.8796, 0.01553, 0.00714,-0.0934,0.5103,1.0000,-1.3382, 0.0000, 0.3483
  5.000, 0.9744, 0.01647, 0.00803,-0.0904,0.4846,1.0000,-1.4737, 0.0000, 0.3337
  6.000, 1.0675, 0.01753, 0.00910,-0.0873,0.4588,1.0000,-1.6379, 0.0000, 0.3214
  7.000, 1.1563, 0.01871, 0.01034,-0.0835,0.4316,1.0000,-1.8556, 0.0000, 0.3105
  8.000, 1.2368, 0.02001, 0.01175,-0.0785,0.4015,1.0000,-2.1291, 0.0000, 0.3003
  9.000, 1.3001, 0.02155, 0.01333,-0.0707,0.3672,1.0000,-2.4239, 0.0000, 0.2897
 10.000, 1.3518, 0.02379, 0.01572,-0.0623,0.3279,1.0000,-2.7346, 0.0000, 0.2796
 11.000, 1.3882, 0.02727, 0.01921,-0.0534,0.2845,1.0000,-3.0443, 0.0000, 0.2702
 12.000, 1.4121, 0.03241, 0.02443,-0.0454,0.2385,1.0000,-3.3394, 0.0000, 0.2620
 13.000, 1.4202, 0.03982, 0.03193,-0.0388,0.1951,1.0000,-3.6117, 0.0000, 0.2551
 14.000, 1.4129, 0.05000, 0.04220,-0.0344,0.1583,1.0000,-3.8352, 0.0000, 0.2499
 15.000, 1.3987, 0.06246, 0.05482,-0.0325,0.1284,1.0000,-4.0428, 0.0000, 0.2465


