xflr5 v6.49

 Calculated polar for: Aerofoil5001

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4427, 0.00972, 0.00258,-0.1419,0.6389,0.0423,-1.6889, 0.0000, 0.5724
 -1.000, 0.5480, 0.00946, 0.00224,-0.1402,0.6143,0.0694,-1.0426, 0.0000, 0.5060
  0.000, 0.6549, 0.00927, 0.00213,-0.1389,0.5960,0.1174,-0.8533, 0.0000, 0.4609
  1.000, 0.7596, 0.00923, 0.00222,-0.1373,0.5759,0.1993,-0.9275, 0.0000, 0.4283
  2.000, 0.8633, 0.00910, 0.00247,-0.1356,0.5555,0.3770,-1.0249, 0.0000, 0.4035
  4.000, 1.0664, 0.00891, 0.00324,-0.1313,0.4892,1.0000,-1.3862, 0.0000, 0.3672
  5.000, 1.1582, 0.00955, 0.00375,-0.1273,0.4494,1.0000,-1.6003, 0.0000, 0.3526
  6.000, 1.2346, 0.01062, 0.00454,-0.1204,0.3773,1.0000,-1.8199, 0.0000, 0.3390
  7.000, 1.2818, 0.01249, 0.00592,-0.1083,0.2757,1.0000,-2.0268, 0.0000, 0.3246
  9.000, 1.3740, 0.01675, 0.00977,-0.0865,0.1605,1.0000,-2.7444, 0.0000, 0.3002
 10.000, 1.4130, 0.01945, 0.01245,-0.0763,0.1263,1.0000,-3.2663, 0.0000, 0.2896
 11.000, 1.4467, 0.02290, 0.01594,-0.0670,0.1006,1.0000,-3.7930, 0.0000, 0.2803
 12.000, 1.4722, 0.02757, 0.02066,-0.0587,0.0781,1.0000,-4.3036, 0.0000, 0.2721
 13.000, 1.4856, 0.03403, 0.02713,-0.0518,0.0491,1.0000,-4.7787, 0.0000, 0.2651
 14.000, 1.4770, 0.04361, 0.03667,-0.0461,0.0180,1.0000,-5.1662, 0.0000, 0.2595
 15.000, 1.4885, 0.05258, 0.04594,-0.0434,0.0140,1.0000,-5.6528, 0.0000, 0.2553


