xflr5 v6.49

 Calculated polar for: NACA 3415

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1285, 0.01217, 0.00417,-0.0775,0.7353,0.3098,-0.8656, 0.0000, 0.8615
 -1.000, 0.2337, 0.01159, 0.00383,-0.0758,0.6868,0.4438,-0.6787, 0.0000, 0.5756
  0.000, 0.3334, 0.01106, 0.00388,-0.0727,0.6385,0.6654,-0.7619, 0.0000, 0.4663
  1.000, 0.4358, 0.01104, 0.00419,-0.0691,0.5953,0.8565,-0.8552, 0.0000, 0.4050
  2.000, 0.5735, 0.01156, 0.00456,-0.0737,0.5536,0.9667,-0.9821, 0.0000, 0.3736
  3.000, 0.7108, 0.01220, 0.00490,-0.0794,0.5158,1.0000,-1.1284, 0.0000, 0.3558
  4.000, 0.8001, 0.01285, 0.00539,-0.0751,0.4831,1.0000,-1.2692, 0.0000, 0.3368
  5.000, 0.8916, 0.01361, 0.00608,-0.0712,0.4496,1.0000,-1.4588, 0.0000, 0.3217
  6.000, 0.9830, 0.01450, 0.00693,-0.0675,0.4121,1.0000,-1.7149, 0.0000, 0.3093
  7.000, 1.0698, 0.01559, 0.00794,-0.0631,0.3678,1.0000,-2.0258, 0.0000, 0.2983
  8.000, 1.1474, 0.01702, 0.00928,-0.0574,0.3141,1.0000,-2.3768, 0.0000, 0.2881
  9.000, 1.2085, 0.01899, 0.01113,-0.0494,0.2556,1.0000,-2.7354, 0.0000, 0.2775
 10.000, 1.2563, 0.02192, 0.01391,-0.0408,0.1973,1.0000,-3.1010, 0.0000, 0.2675
 11.000, 1.2938, 0.02605, 0.01793,-0.0328,0.1480,1.0000,-3.4671, 0.0000, 0.2587
 12.000, 1.3241, 0.03143, 0.02336,-0.0262,0.1125,1.0000,-3.8306, 0.0000, 0.2514
 13.000, 1.3401, 0.03887, 0.03090,-0.0212,0.0888,1.0000,-4.1547, 0.0000, 0.2455
 14.000, 1.3479, 0.04815, 0.04042,-0.0183,0.0736,1.0000,-4.4722, 0.0000, 0.2411
 15.000, 1.3508, 0.05910, 0.05168,-0.0175,0.0629,1.0000,-4.7656, 0.0000, 0.2384


