xflr5 v6.49

 Calculated polar for: NACA 4122

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2103, 0.02046, 0.01053,-0.0511,0.5674,0.0519,-1.1973, 0.0000, 0.4991
 -1.000, 0.2889, 0.01974, 0.00949,-0.0447,0.5127,0.0603,-1.3742, 0.0000, 0.4034
  0.000, 0.3665, 0.01932, 0.00856,-0.0382,0.4525,0.0686,-1.5547, 0.0000, 0.3481
  1.000, 0.4469, 0.01936, 0.00815,-0.0322,0.3987,0.0890,-1.7421, 0.0000, 0.3129
  2.000, 0.5017, 0.01777, 0.00851,-0.0224,0.3489,0.6444,-1.9060, 0.0000, 0.2827
  3.000, 0.5669, 0.01872, 0.00986,-0.0127,0.2956,0.8521,-2.0844, 0.0000, 0.2581
  4.000, 0.6704, 0.02125, 0.01204,-0.0123,0.2336,0.9589,-2.3052, 0.0000, 0.2523
  5.000, 0.7863, 0.02410, 0.01441,-0.0177,0.1910,0.9951,-2.5373, 0.0000, 0.2550
  6.000, 0.8034, 0.02640, 0.01644,-0.0055,0.1762,1.0000,-2.6493, 0.0000, 0.2368
  7.000, 0.8388, 0.02912, 0.01908, 0.0031,0.1677,1.0000,-2.7796, 0.0000, 0.2241
  8.000, 0.8810, 0.03289, 0.02276, 0.0086,0.1609,1.0000,-2.9148, 0.0000, 0.2158
  9.000, 0.9279, 0.03716, 0.02690, 0.0124,0.1559,1.0000,-3.0480, 0.0000, 0.2101
 10.000, 0.9818, 0.04143, 0.03126, 0.0147,0.1528,1.0000,-3.1874, 0.0000, 0.2065
 11.000, 1.0325, 0.04627, 0.03624, 0.0165,0.1499,1.0000,-3.3161, 0.0000, 0.2035
 12.000, 1.0790, 0.05182, 0.04194, 0.0176,0.1473,1.0000,-3.4321, 0.0000, 0.2011
 13.000, 1.1178, 0.05837, 0.04873, 0.0182,0.1452,1.0000,-3.5325, 0.0000, 0.1989
 14.000, 1.1439, 0.06657, 0.05720, 0.0180,0.1436,1.0000,-3.6296, 0.0000, 0.1971
 15.000, 1.1478, 0.07788, 0.06892, 0.0165,0.1425,1.0000,-3.6626, 0.0000, 0.1960


