xflr5 v6.49

 Calculated polar for: Aerofoil5020

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4393, 0.00799, 0.00167,-0.1427,0.6096,0.0351,-1.6641, 0.0000, 0.5767
 -1.000, 0.5462, 0.00780, 0.00144,-0.1414,0.5871,0.0572,-1.0064, 0.0000, 0.5089
  0.000, 0.6543, 0.00765, 0.00138,-0.1403,0.5695,0.0965,-0.8361, 0.0000, 0.4632
  1.000, 0.7593, 0.00767, 0.00145,-0.1387,0.5453,0.1546,-0.9089, 0.0000, 0.4303
  2.000, 0.8631, 0.00772, 0.00165,-0.1370,0.5143,0.2626,-1.0018, 0.0000, 0.4052
  4.000, 1.0658, 0.00741, 0.00253,-0.1330,0.4340,1.0000,-1.3745, 0.0000, 0.3690
  5.000, 1.1528, 0.00842, 0.00317,-0.1282,0.3542,1.0000,-1.5916, 0.0000, 0.3541
  6.000, 1.2235, 0.01007, 0.00428,-0.1204,0.2463,1.0000,-1.8148, 0.0000, 0.3401
  8.000, 1.3411, 0.01314, 0.00681,-0.1010,0.1293,1.0000,-2.5163, 0.0000, 0.3143
  9.000, 1.3981, 0.01477, 0.00836,-0.0918,0.1004,1.0000,-3.1079, 0.0000, 0.3032
 10.000, 1.4441, 0.01694, 0.01047,-0.0818,0.0730,1.0000,-3.6951, 0.0000, 0.2926
 11.000, 1.4681, 0.02050, 0.01389,-0.0701,0.0379,1.0000,-4.2176, 0.0000, 0.2821
 12.000, 1.4813, 0.02557, 0.01893,-0.0596,0.0138,1.0000,-4.7187, 0.0000, 0.2729
 13.000, 1.5099, 0.03056, 0.02413,-0.0528,0.0109,1.0000,-5.3316, 0.0000, 0.2658
 14.000, 1.5328, 0.03677, 0.03057,-0.0475,0.0093,1.0000,-5.9348, 0.0000, 0.2597
 15.000, 1.5512, 0.04421, 0.03829,-0.0436,0.0084,1.0000,-6.5229, 0.0000, 0.2548


