xflr5 v6.49

 Calculated polar for: NACA 1512

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1107, 0.01202, 0.00480,-0.0321,0.9152,0.5484,-0.7855, 0.0000,-0.0483
 -1.000, 0.0048, 0.01122, 0.00448,-0.0313,0.8728,0.6904,-0.5445, 0.0000, 6.8573
  0.000, 0.1191, 0.01079, 0.00437,-0.0293,0.8202,0.8270,-0.4671, 0.0000, 0.4950
  1.000, 0.2492, 0.01086, 0.00438,-0.0307,0.7520,0.9256,-0.6043, 0.0000, 0.3704
  2.000, 0.3952, 0.01120, 0.00439,-0.0367,0.6625,0.9815,-0.8241, 0.0000, 0.3393
  3.000, 0.5165, 0.01177, 0.00454,-0.0387,0.5556,1.0000,-1.1194, 0.0000, 0.3207
  4.000, 0.6035, 0.01273, 0.00503,-0.0339,0.4427,1.0000,-1.4505, 0.0000, 0.3010
  5.000, 0.6878, 0.01412, 0.00594,-0.0288,0.3207,1.0000,-1.8450, 0.0000, 0.2859
  6.000, 0.7706, 0.01604, 0.00735,-0.0240,0.2017,1.0000,-2.3043, 0.0000, 0.2742
  7.000, 0.8530, 0.01840, 0.00933,-0.0195,0.1191,1.0000,-2.8245, 0.0000, 0.2650
  8.000, 0.9338, 0.02098, 0.01191,-0.0150,0.0787,1.0000,-3.3773, 0.0000, 0.2571
  9.000, 1.0072, 0.02408, 0.01512,-0.0098,0.0584,1.0000,-3.9839, 0.0000, 0.2496
 10.000, 1.0709, 0.02774, 0.01903,-0.0038,0.0470,1.0000,-4.5736, 0.0000, 0.2422
 11.000, 1.1193, 0.03223, 0.02390, 0.0037,0.0401,1.0000,-5.1304, 0.0000, 0.2340
 12.000, 1.1539, 0.03791, 0.02998, 0.0103,0.0350,1.0000,-5.6775, 0.0000, 0.2269
 13.000, 1.1746, 0.04555, 0.03822, 0.0150,0.0316,1.0000,-6.1276, 0.0000, 0.2213
 14.000, 1.1764, 0.05590, 0.04899, 0.0165,0.0294,1.0000,-6.4865, 0.0000, 0.2183
 15.000, 1.1365, 0.07371, 0.06776, 0.0111,0.0279,1.0000,-6.4775, 0.0000, 0.2206


