xflr5 v6.49

 Calculated polar for: Aerofoil1077

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4215, 0.01447, 0.00676,-0.1433,0.8211,0.0553,-1.7285, 0.0000, 0.5927
 -1.000, 0.5172, 0.01371, 0.00603,-0.1397,0.7984,0.0870,-1.1394, 0.0000, 0.5209
  0.000, 0.6265, 0.01304, 0.00547,-0.1387,0.7776,0.1503,-0.7400, 0.0000, 0.4705
  1.000, 0.7452, 0.01226, 0.00501,-0.1394,0.7562,0.2929,-0.8534, 0.0000, 0.4350
  3.000, 0.9529, 0.01119, 0.00477,-0.1344,0.6594,1.0000,-1.2273, 0.0000, 0.3865
  4.000, 1.0454, 0.01185, 0.00514,-0.1301,0.5998,1.0000,-1.4494, 0.0000, 0.3686
  5.000, 1.1226, 0.01292, 0.00584,-0.1230,0.5192,1.0000,-1.6821, 0.0000, 0.3525
  6.000, 1.1617, 0.01473, 0.00709,-0.1093,0.4043,1.0000,-1.8808, 0.0000, 0.3356
  7.000, 1.1843, 0.01776, 0.00940,-0.0946,0.2763,1.0000,-2.0682, 0.0000, 0.3201
  8.000, 1.2253, 0.02087, 0.01216,-0.0845,0.2042,1.0000,-2.2933, 0.0000, 0.3077
  9.000, 1.2770, 0.02384, 0.01512,-0.0768,0.1649,1.0000,-2.5571, 0.0000, 0.2974
 10.000, 1.3265, 0.02726, 0.01859,-0.0698,0.1377,1.0000,-2.9315, 0.0000, 0.2882
 11.000, 1.3748, 0.03109, 0.02262,-0.0635,0.1195,1.0000,-3.3937, 0.0000, 0.2801
 12.000, 1.4182, 0.03567, 0.02743,-0.0577,0.1048,1.0000,-3.8708, 0.0000, 0.2728
 13.000, 1.4550, 0.04118, 0.03314,-0.0527,0.0911,1.0000,-4.3659, 0.0000, 0.2664
 14.000, 1.4881, 0.04749, 0.03975,-0.0488,0.0774,1.0000,-4.8662, 0.0000, 0.2609
 15.000, 1.5182, 0.05476, 0.04750,-0.0461,0.0668,1.0000,-5.3606, 0.0000, 0.2563


