xflr5 v6.49

 Calculated polar for: NACA 2314

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0005, 0.01104, 0.00375,-0.0452,0.7599,0.4351,-0.8886, 0.0000,91.8640
  0.000, 0.2020, 0.01028, 0.00356,-0.0382,0.6250,0.7851,-0.6780, 0.0000, 0.4371
  1.000, 0.3132, 0.01075, 0.00387,-0.0363,0.5564,0.9051,-0.7833, 0.0000, 0.3621
  3.000, 0.5939, 0.01213, 0.00463,-0.0479,0.4443,0.9906,-1.0819, 0.0000, 0.3251
  4.000, 0.7065, 0.01281, 0.00511,-0.0489,0.4061,1.0000,-1.2648, 0.0000, 0.3127
  5.000, 0.7942, 0.01358, 0.00579,-0.0444,0.3739,1.0000,-1.4907, 0.0000, 0.2984
  6.000, 0.8817, 0.01450, 0.00662,-0.0400,0.3401,1.0000,-1.7871, 0.0000, 0.2868
  7.000, 0.9706, 0.01547, 0.00765,-0.0359,0.3017,1.0000,-2.1518, 0.0000, 0.2773
  8.000, 1.0545, 0.01679, 0.00889,-0.0313,0.2503,1.0000,-2.5670, 0.0000, 0.2688
  9.000, 1.1306, 0.01867, 0.01067,-0.0261,0.1902,1.0000,-3.0131, 0.0000, 0.2608
 10.000, 1.1908, 0.02127, 0.01314,-0.0189,0.1353,1.0000,-3.4698, 0.0000, 0.2522
 11.000, 1.2332, 0.02478, 0.01661,-0.0104,0.0975,1.0000,-3.8896, 0.0000, 0.2432
 12.000, 1.2693, 0.02935, 0.02135,-0.0036,0.0754,1.0000,-4.3372, 0.0000, 0.2359
 13.000, 1.2898, 0.03610, 0.02835, 0.0013,0.0615,1.0000,-4.7299, 0.0000, 0.2302
 14.000, 1.2954, 0.04567, 0.03824, 0.0031,0.0526,1.0000,-5.0558, 0.0000, 0.2267
 15.000, 1.2917, 0.05762, 0.05062, 0.0022,0.0465,1.0000,-5.3249, 0.0000, 0.2253


