xflr5 v6.49

 Calculated polar for: NACA 5622

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1169, 0.02930, 0.01984,-0.1125,0.7425,0.3319,-1.1366, 0.0000, 1.2372
 -1.000, 0.2581, 0.02730, 0.01801,-0.1164,0.7325,0.3818,-0.9038, 0.0000, 0.7045
  0.000, 0.3533, 0.02739, 0.01822,-0.1137,0.7044,0.4300,-0.9289, 0.0000, 0.5693
  1.000, 0.4542, 0.02740, 0.01827,-0.1119,0.6766,0.4822,-1.0177, 0.0000, 0.4899
  2.000, 0.5596, 0.02718, 0.01827,-0.1103,0.6487,0.5371,-1.1175, 0.0000, 0.4381
  3.000, 0.6733, 0.02680, 0.01791,-0.1100,0.6208,0.5971,-1.2324, 0.0000, 0.4024
  4.000, 0.7892, 0.02637, 0.01754,-0.1099,0.5916,0.6571,-1.3599, 0.0000, 0.3767
  5.000, 0.8957, 0.02652, 0.01772,-0.1087,0.5599,0.7241,-1.4923, 0.0000, 0.3573
  6.000, 0.9802, 0.02705, 0.01855,-0.1036,0.5275,0.8427,-1.6202, 0.0000, 0.3400
  7.000, 1.0618, 0.02844, 0.01984,-0.1000,0.4943,1.0000,-1.7581, 0.0000, 0.3269
  8.000, 1.1392, 0.03072, 0.02196,-0.0964,0.4618,1.0000,-1.9102, 0.0000, 0.3156
  9.000, 1.2046, 0.03358, 0.02472,-0.0914,0.4300,1.0000,-2.0671, 0.0000, 0.3052
 10.000, 1.2602, 0.03706, 0.02817,-0.0858,0.3988,1.0000,-2.2333, 0.0000, 0.2955
 11.000, 1.3064, 0.04130, 0.03244,-0.0798,0.3682,1.0000,-2.4043, 0.0000, 0.2865
 12.000, 1.3434, 0.04650, 0.03771,-0.0738,0.3384,1.0000,-2.5777, 0.0000, 0.2783
 13.000, 1.3709, 0.05287, 0.04419,-0.0681,0.3095,1.0000,-2.7496, 0.0000, 0.2710
 14.000, 1.3894, 0.06061, 0.05207,-0.0632,0.2817,1.0000,-2.9156, 0.0000, 0.2645
 15.000, 1.3981, 0.06994, 0.06158,-0.0593,0.2552,1.0000,-3.0685, 0.0000, 0.2591


