xflr5 v6.49

 Calculated polar for: Aerofoil1163

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3015, 0.01742, 0.00852,-0.0945,0.6052,0.0523,-1.9783, 0.0000, 0.5664
 -1.000, 0.4154, 0.01620, 0.00705,-0.0946,0.5911,0.0814,-1.3315, 0.0000, 0.4782
  0.000, 0.5279, 0.01567, 0.00646,-0.0944,0.5774,0.1398,-0.8913, 0.0000, 0.4277
  1.000, 0.6397, 0.01546, 0.00663,-0.0946,0.5635,0.2633,-0.9811, 0.0000, 0.3954
  2.000, 0.7468, 0.01423, 0.00664,-0.0930,0.5494,1.0000,-1.0866, 0.0000, 0.3709
  3.000, 0.8572, 0.01507, 0.00723,-0.0928,0.5342,1.0000,-1.2354, 0.0000, 0.3534
  4.000, 0.9666, 0.01561, 0.00763,-0.0922,0.5150,1.0000,-1.4078, 0.0000, 0.3393
  5.000, 1.0736, 0.01624, 0.00828,-0.0915,0.4913,1.0000,-1.5993, 0.0000, 0.3278
  6.000, 1.1794, 0.01678, 0.00882,-0.0904,0.4654,1.0000,-1.8151, 0.0000, 0.3179
  7.000, 1.2807, 0.01753, 0.00971,-0.0891,0.4323,1.0000,-2.0473, 0.0000, 0.3093
  8.000, 1.3731, 0.01875, 0.01120,-0.0869,0.3864,1.0000,-2.2855, 0.0000, 0.3015
  9.000, 1.4452, 0.02086, 0.01327,-0.0823,0.3245,1.0000,-2.6627, 0.0000, 0.2935
 10.000, 1.4640, 0.02468, 0.01706,-0.0718,0.2689,1.0000,-3.1153, 0.0000, 0.2840
 11.000, 1.4542, 0.03145, 0.02380,-0.0631,0.2208,1.0000,-3.4568, 0.0000, 0.2766
 12.000, 1.4528, 0.03981, 0.03221,-0.0587,0.1831,1.0000,-3.8292, 0.0000, 0.2717
 13.000, 1.4547, 0.04940, 0.04193,-0.0568,0.1503,1.0000,-4.2101, 0.0000, 0.2684
 14.000, 1.4611, 0.06016, 0.05298,-0.0570,0.1194,1.0000,-4.5915, 0.0000, 0.2663
 15.000, 1.4450, 0.07570, 0.06851,-0.0602,0.0688,1.0000,-4.8291, 0.0000, 0.2668


