xflr5 v6.49

 Calculated polar for: NACA 4622

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2238, 0.01529, 0.00735,-0.1168,0.7503,0.3431,-0.9476, 0.0000, 0.7822
 -1.000, 0.3348, 0.01480, 0.00694,-0.1163,0.7203,0.3876,-0.9001, 0.0000, 0.5989
  0.000, 0.4479, 0.01449, 0.00661,-0.1162,0.6845,0.4342,-0.9977, 0.0000, 0.5063
  1.000, 0.5393, 0.01459, 0.00669,-0.1119,0.6405,0.4810,-1.0903, 0.0000, 0.4514
  2.000, 0.6386, 0.01491, 0.00691,-0.1092,0.5963,0.5316,-1.1968, 0.0000, 0.4127
  3.000, 0.7287, 0.01562, 0.00762,-0.1051,0.5559,0.5815,-1.3074, 0.0000, 0.3841
  4.000, 0.8160, 0.01653, 0.00852,-0.1008,0.5177,0.6313,-1.4275, 0.0000, 0.3617
  5.000, 0.8988, 0.01762, 0.00961,-0.0960,0.4818,0.6837,-1.5572, 0.0000, 0.3432
  6.000, 0.9751, 0.01882, 0.01098,-0.0902,0.4481,0.7507,-1.6961, 0.0000, 0.3273
  7.000, 1.0394, 0.01987, 0.01245,-0.0822,0.4156,1.0000,-1.8403, 0.0000, 0.3122
  8.000, 1.1105, 0.02199, 0.01441,-0.0773,0.3827,1.0000,-2.0078, 0.0000, 0.3010
  9.000, 1.1748, 0.02458, 0.01690,-0.0718,0.3507,1.0000,-2.1880, 0.0000, 0.2909
 10.000, 1.2313, 0.02775, 0.01996,-0.0660,0.3199,1.0000,-2.3785, 0.0000, 0.2815
 11.000, 1.2806, 0.03167, 0.02383,-0.0602,0.2903,1.0000,-2.5766, 0.0000, 0.2730
 12.000, 1.3262, 0.03623, 0.02842,-0.0550,0.2622,1.0000,-2.7799, 0.0000, 0.2655
 13.000, 1.3638, 0.04180, 0.03404,-0.0501,0.2357,1.0000,-2.9938, 0.0000, 0.2587
 14.000, 1.3933, 0.04857, 0.04091,-0.0457,0.2114,1.0000,-3.1945, 0.0000, 0.2526
 15.000, 1.4119, 0.05680, 0.04924,-0.0422,0.1885,1.0000,-3.3919, 0.0000, 0.2474


