xflr5 v6.49

 Calculated polar for: Aerofoil1308

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3165, 0.01848, 0.00926,-0.1185,0.7658,0.0761,-1.6356, 0.0000, 0.6271
 -1.000, 0.4243, 0.01707, 0.00764,-0.1173,0.7400,0.1201,-1.0712, 0.0000, 0.5271
  0.000, 0.5330, 0.01637, 0.00693,-0.1161,0.7191,0.2083,-0.7211, 0.0000, 0.4672
  1.000, 0.6397, 0.01468, 0.00694,-0.1147,0.6956,1.0000,-0.7893, 0.0000, 0.4276
  2.000, 0.7458, 0.01556, 0.00738,-0.1134,0.6740,1.0000,-0.8619, 0.0000, 0.3993
  3.000, 0.8547, 0.01626, 0.00778,-0.1121,0.6532,1.0000,-1.0370, 0.0000, 0.3775
  4.000, 0.9543, 0.01742, 0.00910,-0.1102,0.6284,1.0000,-1.2566, 0.0000, 0.3607
  5.000, 1.0571, 0.01752, 0.00916,-0.1071,0.5850,1.0000,-1.5260, 0.0000, 0.3453
  6.000, 1.1529, 0.01813, 0.00996,-0.1036,0.5368,1.0000,-1.8957, 0.0000, 0.3326
  7.000, 1.2378, 0.01902, 0.01109,-0.0984,0.4638,1.0000,-2.4808, 0.0000, 0.3209
  8.000, 1.2836, 0.02171, 0.01311,-0.0879,0.2979,1.0000,-2.9968, 0.0000, 0.3084
  9.000, 1.2872, 0.02655, 0.01746,-0.0735,0.1948,1.0000,-3.3702, 0.0000, 0.2957
 10.000, 1.3061, 0.03198, 0.02290,-0.0641,0.1471,1.0000,-3.8241, 0.0000, 0.2862
 11.000, 1.3281, 0.03829, 0.02925,-0.0578,0.1059,1.0000,-4.3137, 0.0000, 0.2790
 12.000, 1.3493, 0.04575, 0.03694,-0.0535,0.0753,1.0000,-4.7920, 0.0000, 0.2734
 13.000, 1.3615, 0.05537, 0.04683,-0.0510,0.0505,1.0000,-5.1919, 0.0000, 0.2693
 14.000, 1.3681, 0.06717, 0.05910,-0.0503,0.0380,1.0000,-5.5160, 0.0000, 0.2668
 15.000, 1.3690, 0.08122, 0.07360,-0.0521,0.0325,1.0000,-5.7995, 0.0000, 0.2660


