xflr5 v6.49

 Calculated polar for: Aerofoil5036

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3450, 0.01086, 0.00370,-0.1273,0.6491,0.0300,-2.2334, 0.0000, 0.6215
 -1.000, 0.4471, 0.01028, 0.00297,-0.1245,0.6248,0.0352,-1.7077, 0.0000, 0.5287
  0.000, 0.5506, 0.00991, 0.00259,-0.1220,0.6061,0.0445,-1.2069, 0.0000, 0.4703
  1.000, 0.6513, 0.00978, 0.00243,-0.1190,0.5825,0.0643,-0.8649, 0.0000, 0.4300
  2.000, 0.7535, 0.00961, 0.00250,-0.1163,0.5652,0.1313,-0.9479, 0.0000, 0.4007
  3.000, 0.8458, 0.00951, 0.00276,-0.1118,0.5309,0.3164,-1.1014, 0.0000, 0.3774
  5.000, 1.1110, 0.00971, 0.00399,-0.1208,0.4458,1.0000,-1.5878, 0.0000, 0.3516
  6.000, 1.1722, 0.01089, 0.00479,-0.1102,0.3661,1.0000,-1.7967, 0.0000, 0.3356
  7.000, 1.2101, 0.01272, 0.00610,-0.0956,0.2655,1.0000,-1.9874, 0.0000, 0.3194
  8.000, 1.2546, 0.01468, 0.00775,-0.0833,0.1966,1.0000,-2.3279, 0.0000, 0.3055
  9.000, 1.2989, 0.01689, 0.00977,-0.0721,0.1499,1.0000,-2.7732, 0.0000, 0.2933
 10.000, 1.3446, 0.01938, 0.01221,-0.0624,0.1205,1.0000,-3.2459, 0.0000, 0.2827
 11.000, 1.3852, 0.02262, 0.01544,-0.0536,0.0973,1.0000,-3.7229, 0.0000, 0.2734
 12.000, 1.4203, 0.02678, 0.01964,-0.0458,0.0777,1.0000,-4.1963, 0.0000, 0.2652
 13.000, 1.4497, 0.03194, 0.02486,-0.0392,0.0589,1.0000,-4.6811, 0.0000, 0.2582
 14.000, 1.4611, 0.03915, 0.03206,-0.0332,0.0345,1.0000,-5.1074, 0.0000, 0.2519
 15.000, 1.4634, 0.04787, 0.04087,-0.0283,0.0198,1.0000,-5.4916, 0.0000, 0.2465


