xflr5 v6.49

 Calculated polar for: NACA 2524

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0219, 0.01499, 0.00648,-0.0570,0.6496,0.3962,-1.0250, 0.0000, 2.9905
 -1.000, 0.1183, 0.01479, 0.00634,-0.0539,0.6150,0.4374,-0.8801, 0.0000, 0.7147
  0.000, 0.2153, 0.01475, 0.00630,-0.0507,0.5809,0.4813,-0.9651, 0.0000, 0.4822
  1.000, 0.3102, 0.01480, 0.00641,-0.0472,0.5477,0.5301,-1.0676, 0.0000, 0.3936
  2.000, 0.4028, 0.01497, 0.00666,-0.0433,0.5153,0.5830,-1.1777, 0.0000, 0.3460
  3.000, 0.4921, 0.01526, 0.00707,-0.0389,0.4838,0.6426,-1.2954, 0.0000, 0.3152
  4.000, 0.5748, 0.01568, 0.00764,-0.0332,0.4535,0.7107,-1.4190, 0.0000, 0.2922
  5.000, 0.6519, 0.01633, 0.00851,-0.0265,0.4243,0.7893,-1.5506, 0.0000, 0.2733
  6.000, 0.7303, 0.01741, 0.00974,-0.0202,0.3958,0.8771,-1.6960, 0.0000, 0.2589
  7.000, 0.8292, 0.01899, 0.01135,-0.0191,0.3667,0.9516,-1.8749, 0.0000, 0.2530
  8.000, 0.9502, 0.02099, 0.01330,-0.0240,0.3367,0.9967,-2.0951, 0.0000, 0.2542
  9.000, 0.9864, 0.02275, 0.01496,-0.0136,0.3128,1.0000,-2.2413, 0.0000, 0.2407
 10.000, 1.0310, 0.02527, 0.01740,-0.0058,0.2888,1.0000,-2.4047, 0.0000, 0.2307
 11.000, 1.0763, 0.02866, 0.02074, 0.0001,0.2651,1.0000,-2.5837, 0.0000, 0.2229
 12.000, 1.1185, 0.03289, 0.02500, 0.0050,0.2433,1.0000,-2.7649, 0.0000, 0.2166
 13.000, 1.1560, 0.03814, 0.03032, 0.0087,0.2225,1.0000,-2.9505, 0.0000, 0.2113
 14.000, 1.1861, 0.04455, 0.03686, 0.0116,0.2033,1.0000,-3.1244, 0.0000, 0.2069
 15.000, 1.2105, 0.05212, 0.04455, 0.0134,0.1860,1.0000,-3.3042, 0.0000, 0.2032


