xflr5 v6.49

 Calculated polar for: Aerofoil1205

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4210, 0.01743, 0.00964,-0.1575,0.7090,0.0990,-1.4661, 0.0000, 0.6257
 -1.000, 0.5301, 0.01645, 0.00839,-0.1566,0.6842,0.1047,-1.1963, 0.0000, 0.5453
  0.000, 0.6380, 0.01539, 0.00689,-0.1553,0.6585,0.1132,-0.9547, 0.0000, 0.4918
  1.000, 0.7449, 0.01488, 0.00644,-0.1537,0.6377,0.1209,-0.9107, 0.0000, 0.4535
  2.000, 0.8527, 0.01466, 0.00607,-0.1520,0.6154,0.1309,-1.0326, 0.0000, 0.4243
  3.000, 0.9552, 0.01459, 0.00623,-0.1493,0.5910,0.1431,-1.2086, 0.0000, 0.4012
  4.000, 1.0518, 0.01462, 0.00629,-0.1452,0.5492,0.1574,-1.4103, 0.0000, 0.3818
  5.000, 1.1468, 0.01493, 0.00680,-0.1410,0.5129,0.1802,-1.6376, 0.0000, 0.3655
  6.000, 1.2339, 0.01546, 0.00749,-0.1353,0.4642,0.2104,-1.8847, 0.0000, 0.3510
  7.000, 1.2993, 0.01657, 0.00852,-0.1260,0.3760,0.2547,-2.2565, 0.0000, 0.3370
  9.000, 1.3479, 0.02145, 0.01360,-0.0964,0.2036,1.0000,-3.0552, 0.0000, 0.3089
 10.000, 1.3781, 0.02526, 0.01733,-0.0857,0.1615,1.0000,-3.5088, 0.0000, 0.2980
 11.000, 1.4022, 0.03022, 0.02223,-0.0766,0.1294,1.0000,-3.9549, 0.0000, 0.2888
 12.000, 1.4314, 0.03575, 0.02787,-0.0699,0.1049,1.0000,-4.4304, 0.0000, 0.2814
 13.000, 1.4566, 0.04240, 0.03464,-0.0648,0.0831,1.0000,-4.8972, 0.0000, 0.2752
 14.000, 1.4734, 0.05078, 0.04311,-0.0612,0.0585,1.0000,-5.3245, 0.0000, 0.2703
 15.000, 1.4741, 0.06216, 0.05452,-0.0595,0.0317,1.0000,-5.6608, 0.0000, 0.2671


