xflr5 v6.49

 Calculated polar for: Aerofoil1190

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4999, 0.01819, 0.00980,-0.1572,0.7376,0.0170,-1.6126, 0.0000, 0.5663
 -1.000, 0.6153, 0.01499, 0.00626,-0.1575,0.7119,0.0142,-1.1869, 0.0000, 0.5064
  0.000, 0.7329, 0.01408, 0.00466,-0.1586,0.6869,0.0211,-0.8574, 0.0000, 0.4656
  1.000, 0.8218, 0.01224, 0.00484,-0.1538,0.6626,1.0000,-0.9230, 0.0000, 0.4351
  2.000, 0.9322, 0.01299, 0.00519,-0.1541,0.6397,1.0000,-1.0288, 0.0000, 0.4122
  3.000, 1.0423, 0.01380, 0.00580,-0.1544,0.6164,1.0000,-1.2092, 0.0000, 0.3937
  4.000, 1.1436, 0.01447, 0.00655,-0.1528,0.5821,1.0000,-1.4165, 0.0000, 0.3779
  5.000, 1.2414, 0.01525, 0.00752,-0.1505,0.5421,1.0000,-1.6534, 0.0000, 0.3642
  6.000, 1.3329, 0.01618, 0.00892,-0.1471,0.4953,1.0000,-2.6072, 0.0000, 0.3519
  7.000, 1.4110, 0.01754, 0.01060,-0.1412,0.4151,1.0000,-4.4632, 0.0000, 0.3401
  8.000, 1.4318, 0.02113, 0.01364,-0.1260,0.2618,1.0000,-5.7621, 0.0000, 0.3266
  9.000, 1.3666, 0.03088, 0.02135,-0.1041,0.0220,1.0000,-5.9991, 0.0000, 0.3133
 10.000, 1.3604, 0.04036, 0.03131,-0.0942,0.0041,1.0000,-6.4532, 0.0000, 0.3047
 11.000, 1.3609, 0.05114, 0.04295,-0.0891,0.0029,1.0000,-7.0909, 0.0000, 0.2990
 12.000, 1.3432, 0.06608, 0.05862,-0.0874,0.0025,1.0000,-7.5166, 0.0000, 0.2967
 13.000, 1.3416, 0.08164, 0.07484,-0.0876,0.0023,1.0000,-7.9191, 0.0000, 0.2950
 14.000, 1.3486, 0.09827, 0.09238,-0.0894,0.0021,1.0000,-8.3002, 0.0000, 0.2940
 15.000, 1.3256, 0.12048, 0.11558,-0.0974,0.0020,1.0000,-8.3644, 0.0000, 0.2993


