xflr5 v6.49

 Calculated polar for: NACA 5820

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1688, 0.02561, 0.01779,-0.1425,0.8159,0.3533,-0.9953, 0.0000, 1.1066
 -1.000, 0.3041, 0.02437, 0.01670,-0.1467,0.7888,0.4055,-0.7822, 0.0000, 0.7335
  0.000, 0.4550, 0.02250, 0.01492,-0.1530,0.7626,0.4609,-0.8509, 0.0000, 0.5830
  1.000, 0.6178, 0.02057, 0.01298,-0.1615,0.7237,0.5179,-0.9876, 0.0000, 0.5057
  2.000, 0.7743, 0.01960, 0.01189,-0.1691,0.6718,0.5722,-1.1357, 0.0000, 0.4612
  3.000, 0.8940, 0.02004, 0.01218,-0.1700,0.6157,0.6205,-1.2781, 0.0000, 0.4315
  4.000, 0.9909, 0.02111, 0.01315,-0.1667,0.5627,0.6614,-1.4235, 0.0000, 0.4080
  5.000, 1.0746, 0.02253, 0.01449,-0.1611,0.5123,0.6976,-1.5802, 0.0000, 0.3881
  6.000, 1.1533, 0.02418, 0.01612,-0.1548,0.4647,0.7303,-1.7583, 0.0000, 0.3710
  7.000, 1.2242, 0.02616, 0.01800,-0.1476,0.4194,0.7593,-1.9553, 0.0000, 0.3557
  8.000, 1.2908, 0.02841, 0.02026,-0.1402,0.3747,0.7861,-2.1729, 0.0000, 0.3421
  9.000, 1.3507, 0.03111, 0.02295,-0.1323,0.3326,0.8108,-2.4044, 0.0000, 0.3298
 10.000, 1.4027, 0.03443, 0.02627,-0.1241,0.2921,0.8333,-2.6491, 0.0000, 0.3186
 11.000, 1.4495, 0.03845, 0.03037,-0.1162,0.2547,0.8545,-2.9037, 0.0000, 0.3085
 12.000, 1.4826, 0.04369, 0.03565,-0.1078,0.2214,0.8745,-3.1514, 0.0000, 0.2991
 13.000, 1.5092, 0.04996, 0.04213,-0.1003,0.1927,0.8937,-3.3874, 0.0000, 0.2908
 14.000, 1.5263, 0.05792, 0.05031,-0.0941,0.1674,0.9140,-3.6287, 0.0000, 0.2839


