xflr5 v6.49

 Calculated polar for: NACA 1719

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1318, 0.01807, 0.00951,-0.0321,0.8201,0.5182,-0.9263, 0.0000,-0.0108
 -1.000,-0.0118, 0.01725, 0.00881,-0.0321,0.7734,0.5785,-0.7615, 0.0000,-2.5686
  0.000, 0.1070, 0.01676, 0.00837,-0.0317,0.7176,0.6385,-0.6951, 0.0000, 0.5443
  1.000, 0.2210, 0.01669, 0.00822,-0.0305,0.6578,0.6970,-0.8187, 0.0000, 0.3812
  2.000, 0.3267, 0.01697, 0.00843,-0.0279,0.5981,0.7539,-0.9559, 0.0000, 0.3267
  3.000, 0.4280, 0.01748, 0.00886,-0.0245,0.5400,0.8098,-1.1124, 0.0000, 0.2976
  4.000, 0.5291, 0.01820, 0.00955,-0.0214,0.4839,0.8669,-1.2963, 0.0000, 0.2796
  5.000, 0.6396, 0.01920, 0.01043,-0.0207,0.4277,0.9242,-1.5224, 0.0000, 0.2707
  6.000, 0.7746, 0.02058, 0.01165,-0.0261,0.3695,0.9709,-1.8157, 0.0000, 0.2713
  7.000, 0.8833, 0.02202, 0.01290,-0.0278,0.3166,1.0000,-2.1140, 0.0000, 0.2680
  8.000, 0.9183, 0.02333, 0.01413,-0.0150,0.2775,1.0000,-2.3277, 0.0000, 0.2515
  9.000, 0.9589, 0.02533, 0.01591,-0.0039,0.2417,1.0000,-2.5706, 0.0000, 0.2377
 10.000, 1.0078, 0.02801, 0.01863, 0.0042,0.2078,1.0000,-2.8439, 0.0000, 0.2280
 11.000, 1.0489, 0.03167, 0.02229, 0.0114,0.1792,1.0000,-3.1059, 0.0000, 0.2195
 13.000, 1.1104, 0.04252, 0.03331, 0.0219,0.1372,1.0000,-3.6405, 0.0000, 0.2070
 14.000, 1.1290, 0.05018, 0.04133, 0.0245,0.1223,1.0000,-3.8719, 0.0000, 0.2029
 15.000, 1.1364, 0.05997, 0.05148, 0.0251,0.1099,1.0000,-4.0603, 0.0000, 0.2003


