xflr5 v6.49

 Calculated polar for: Aerofoil1065

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3067, 0.01737, 0.00813,-0.1257,0.7947,0.0781,-1.5915, 0.0000, 0.6617
 -1.000, 0.4535, 0.01587, 0.00620,-0.1331,0.7592,0.1368,-0.9247, 0.0000, 0.5437
  0.000, 0.5774, 0.01539, 0.00566,-0.1357,0.7246,0.2496,-0.7435, 0.0000, 0.4841
  1.000, 0.7059, 0.01422, 0.00577,-0.1394,0.6941,1.0000,-0.8412, 0.0000, 0.4454
  2.000, 0.8060, 0.01503, 0.00620,-0.1369,0.6642,1.0000,-0.9659, 0.0000, 0.4169
  3.000, 0.9032, 0.01591, 0.00694,-0.1338,0.6344,1.0000,-1.1123, 0.0000, 0.3942
  4.000, 0.9955, 0.01673, 0.00780,-0.1296,0.6000,1.0000,-1.2703, 0.0000, 0.3752
  5.000, 1.0800, 0.01744, 0.00873,-0.1235,0.5573,1.0000,-1.6412, 0.0000, 0.3583
  6.000, 1.1091, 0.01812, 0.00869,-0.1056,0.3940,1.0000,-2.1127, 0.0000, 0.3379
  7.000, 1.1010, 0.02251, 0.01146,-0.0848,0.1541,1.0000,-2.3880, 0.0000, 0.3186
  8.000, 1.1034, 0.02778, 0.01609,-0.0685,0.0184,1.0000,-2.7266, 0.0000, 0.3025
  9.000, 1.1287, 0.03232, 0.02125,-0.0575,0.0160,1.0000,-3.1872, 0.0000, 0.2900
 10.000, 1.1424, 0.03843, 0.02802,-0.0481,0.0154,1.0000,-3.5877, 0.0000, 0.2798
 11.000, 1.1400, 0.04706, 0.03728,-0.0414,0.0151,1.0000,-3.9019, 0.0000, 0.2724
 12.000, 1.1337, 0.05763, 0.04841,-0.0377,0.0146,1.0000,-4.1816, 0.0000, 0.2677
 13.000, 1.1491, 0.06719, 0.05833,-0.0352,0.0140,1.0000,-4.5499, 0.0000, 0.2634
 14.000, 1.2097, 0.07395, 0.06550,-0.0317,0.0141,1.0000,-5.1024, 0.0000, 0.2573
 15.000, 1.2410, 0.08539, 0.07777,-0.0309,0.0146,1.0000,-5.4854, 0.0000, 0.2542


