xflr5 v6.49

 Calculated polar for: NACA 1015

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1264, 0.01232, 0.00506,-0.0102,0.8268,0.6063,-0.7096, 0.0000, 0.1585
 -1.000,-0.0165, 0.01193, 0.00480,-0.0080,0.7635,0.6908,-0.5586, 0.0000,-0.2724
  0.000, 0.0911, 0.01192, 0.00483,-0.0053,0.6902,0.7717,-0.6014, 0.0000, 0.3063
  1.000, 0.2007, 0.01229, 0.00509,-0.0030,0.6128,0.8441,-0.7503, 0.0000, 0.2604
  2.000, 0.3169, 0.01298, 0.00556,-0.0026,0.5319,0.9012,-0.9468, 0.0000, 0.2521
  3.000, 0.4457, 0.01391, 0.00618,-0.0055,0.4455,0.9423,-1.2155, 0.0000, 0.2554
  4.000, 0.5813, 0.01501, 0.00695,-0.0108,0.3557,0.9736,-1.5597, 0.0000, 0.2609
  5.000, 0.7236, 0.01633, 0.00795,-0.0185,0.2638,0.9975,-1.9876, 0.0000, 0.2670
  6.000, 0.8006, 0.01772, 0.00911,-0.0133,0.1995,1.0000,-2.3527, 0.0000, 0.2568
  7.000, 0.8648, 0.01942, 0.01065,-0.0055,0.1512,1.0000,-2.7280, 0.0000, 0.2453
  8.000, 0.9256, 0.02148, 0.01265, 0.0026,0.1175,1.0000,-3.1269, 0.0000, 0.2348
  9.000, 0.9833, 0.02396, 0.01515, 0.0105,0.0941,1.0000,-3.5505, 0.0000, 0.2256
 10.000, 1.0297, 0.02700, 0.01829, 0.0191,0.0787,1.0000,-3.9664, 0.0000, 0.2161
 11.000, 1.0703, 0.03094, 0.02247, 0.0263,0.0676,1.0000,-4.3714, 0.0000, 0.2084
 12.000, 1.1026, 0.03641, 0.02822, 0.0315,0.0598,1.0000,-4.7751, 0.0000, 0.2026
 13.000, 1.1225, 0.04379, 0.03585, 0.0341,0.0538,1.0000,-5.1344, 0.0000, 0.1988
 14.000, 1.1334, 0.05335, 0.04595, 0.0341,0.0490,1.0000,-5.4288, 0.0000, 0.1970
 15.000, 1.1301, 0.06542, 0.05831, 0.0315,0.0457,1.0000,-5.6538, 0.0000, 0.1969


