xflr5 v6.49

 Calculated polar for: NACA 6019

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3084, 0.01681, 0.00840,-0.0311,0.6230,0.7542,-0.9095, 0.0000, 0.3570
 -1.000, 0.4168, 0.01728, 0.00893,-0.0289,0.5730,0.8334,-1.0503, 0.0000, 0.3204
  0.000, 0.5363, 0.01806, 0.00960,-0.0294,0.5223,0.9033,-1.2268, 0.0000, 0.3023
  1.000, 0.6762, 0.01908, 0.01044,-0.0352,0.4682,0.9542,-1.4551, 0.0000, 0.2966
  2.000, 0.8271, 0.02025, 0.01139,-0.0449,0.4110,0.9933,-1.7419, 0.0000, 0.2962
  3.000, 0.8947, 0.02130, 0.01229,-0.0388,0.3648,1.0001,-1.9643, 0.0000, 0.2830
  4.000, 0.9371, 0.02261, 0.01348,-0.0278,0.3240,1.0001,-2.1700, 0.0000, 0.2668
  5.000, 0.9749, 0.02434, 0.01500,-0.0164,0.2857,1.0001,-2.3977, 0.0000, 0.2516
  6.000, 1.0166, 0.02669, 0.01739,-0.0073,0.2491,1.0001,-2.6342, 0.0000, 0.2394
  7.000, 1.0562, 0.03000, 0.02063,-0.0001,0.2159,1.0001,-2.8971, 0.0000, 0.2297
  8.000, 1.0925, 0.03435, 0.02506, 0.0054,0.1877,1.0001,-3.1556, 0.0000, 0.2220
  9.000, 1.1203, 0.04002, 0.03089, 0.0095,0.1630,1.0001,-3.3939, 0.0000, 0.2157
 10.000, 1.1400, 0.04718, 0.03822, 0.0121,0.1436,1.0001,-3.6358, 0.0000, 0.2108
 11.000, 1.1488, 0.05622, 0.04750, 0.0130,0.1271,1.0001,-3.8478, 0.0000, 0.2072
 12.000, 1.1550, 0.06640, 0.05779, 0.0124,0.1143,1.0001,-4.0440, 0.0000, 0.2048
 13.000, 1.1430, 0.08027, 0.07221, 0.0092,0.1032,1.0001,-4.1576, 0.0000, 0.2046
 14.000, 1.1219, 0.09619, 0.08849, 0.0042,0.0938,1.0001,-4.2210, 0.0000, 0.2061
 15.000, 1.0764, 0.11759, 0.11040,-0.0044,0.0857,1.0001,-4.1500, 0.0000, 0.2115


