xflr5 v6.49

 Calculated polar for: NACA 3422

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1125, 0.01470, 0.00593,-0.0712,0.6162,0.3421,-0.9751, 0.0000, 0.9027
 -1.000, 0.2094, 0.01441, 0.00576,-0.0682,0.5823,0.4060,-0.9212, 0.0000, 0.5787
  0.000, 0.3060, 0.01424, 0.00582,-0.0651,0.5532,0.4996,-1.0107, 0.0000, 0.4594
  1.000, 0.4028, 0.01425, 0.00608,-0.0620,0.5273,0.6020,-1.1078, 0.0000, 0.3969
  2.000, 0.4995, 0.01446, 0.00650,-0.0586,0.5031,0.6983,-1.2126, 0.0000, 0.3580
  3.000, 0.5948, 0.01487, 0.00708,-0.0549,0.4797,0.7917,-1.3248, 0.0000, 0.3310
  4.000, 0.6922, 0.01550, 0.00790,-0.0514,0.4580,0.8797,-1.4479, 0.0000, 0.3115
  5.000, 0.8107, 0.01652, 0.00895,-0.0529,0.4360,0.9487,-1.5991, 0.0000, 0.3012
  6.000, 0.9531, 0.01778, 0.01012,-0.0603,0.4122,0.9903,-1.7869, 0.0000, 0.2980
  7.000, 1.0141, 0.01863, 0.01087,-0.0523,0.3912,1.0000,-1.9214, 0.0000, 0.2847
  8.000, 1.0573, 0.01979, 0.01193,-0.0411,0.3695,1.0000,-2.0526, 0.0000, 0.2702
  9.000, 1.1146, 0.02152, 0.01370,-0.0336,0.3467,1.0000,-2.2128, 0.0000, 0.2598
 10.000, 1.1706, 0.02388, 0.01609,-0.0273,0.3232,1.0000,-2.3891, 0.0000, 0.2511
 11.000, 1.2203, 0.02704, 0.01927,-0.0213,0.2994,1.0000,-2.5754, 0.0000, 0.2434
 12.000, 1.2615, 0.03118, 0.02350,-0.0159,0.2756,1.0000,-2.7653, 0.0000, 0.2365
 13.000, 1.2933, 0.03662, 0.02901,-0.0113,0.2519,1.0000,-2.9478, 0.0000, 0.2304
 14.000, 1.3155, 0.04355, 0.03607,-0.0077,0.2293,1.0000,-3.1315, 0.0000, 0.2252
 15.000, 1.3288, 0.05212, 0.04477,-0.0053,0.2081,1.0000,-3.2949, 0.0000, 0.2209


