xflr5 v6.49

 Calculated polar for: NACA 1623

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0898, 0.01624, 0.00770,-0.0345,0.7016,0.4615,-1.0206, 0.0000,-0.1688
 -1.000, 0.0132, 0.01595, 0.00731,-0.0322,0.6559,0.5036,-0.8798, 0.0000, 2.7966
  0.000, 0.1118, 0.01586, 0.00725,-0.0290,0.6091,0.5481,-0.8527, 0.0000, 0.5066
  1.000, 0.2113, 0.01598, 0.00727,-0.0261,0.5658,0.5943,-0.9649, 0.0000, 0.3637
  2.000, 0.3075, 0.01620, 0.00759,-0.0226,0.5236,0.6420,-1.0861, 0.0000, 0.3109
  3.000, 0.4019, 0.01660, 0.00795,-0.0189,0.4840,0.6925,-1.2205, 0.0000, 0.2827
  4.000, 0.4936, 0.01712, 0.00862,-0.0146,0.4467,0.7466,-1.3672, 0.0000, 0.2639
  5.000, 0.5813, 0.01785, 0.00948,-0.0096,0.4103,0.8054,-1.5273, 0.0000, 0.2497
  6.000, 0.6661, 0.01889, 0.01057,-0.0043,0.3757,0.8688,-1.7025, 0.0000, 0.2383
  7.000, 0.7606, 0.02039, 0.01204,-0.0016,0.3424,0.9297,-1.9065, 0.0000, 0.2330
  8.000, 0.8751, 0.02227, 0.01392,-0.0045,0.3078,0.9773,-2.1554, 0.0000, 0.2351
  9.000, 0.9575, 0.02425, 0.01582,-0.0029,0.2775,1.0000,-2.3860, 0.0000, 0.2316
 10.000, 0.9778, 0.02626, 0.01773, 0.0098,0.2545,1.0000,-2.5489, 0.0000, 0.2166
 11.000, 1.0150, 0.02931, 0.02075, 0.0177,0.2315,1.0000,-2.7431, 0.0000, 0.2072
 12.000, 1.0523, 0.03338, 0.02483, 0.0236,0.2102,1.0000,-2.9447, 0.0000, 0.2003
 13.000, 1.0847, 0.03857, 0.03010, 0.0279,0.1910,1.0000,-3.1443, 0.0000, 0.1948
 14.000, 1.1104, 0.04509, 0.03674, 0.0309,0.1738,1.0000,-3.3375, 0.0000, 0.1905
 15.000, 1.1288, 0.05313, 0.04496, 0.0323,0.1585,1.0000,-3.5132, 0.0000, 0.1873


