xflr5 v6.49

 Calculated polar for: NACA 4522

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2197, 0.01728, 0.00827,-0.1059,0.7005,0.3416,-0.9619, 0.0000, 0.7423
 -1.000, 0.3176, 0.01706, 0.00818,-0.1031,0.6720,0.3894,-0.9417, 0.0000, 0.5764
  0.000, 0.4184, 0.01697, 0.00819,-0.1009,0.6436,0.4448,-1.0307, 0.0000, 0.4881
  1.000, 0.5207, 0.01702, 0.00831,-0.0989,0.6162,0.5070,-1.1271, 0.0000, 0.4339
  2.000, 0.6216, 0.01714, 0.00856,-0.0966,0.5887,0.5828,-1.2305, 0.0000, 0.3971
  3.000, 0.7173, 0.01737, 0.00897,-0.0932,0.5600,0.6776,-1.3395, 0.0000, 0.3697
  4.000, 0.7912, 0.01778, 0.00985,-0.0852,0.5311,0.8198,-1.4420, 0.0000, 0.3457
  5.000, 0.9009, 0.01873, 0.01087,-0.0854,0.5014,1.0000,-1.5822, 0.0000, 0.3312
  6.000, 0.9698, 0.01995, 0.01192,-0.0787,0.4737,1.0000,-1.7025, 0.0000, 0.3159
  7.000, 1.0409, 0.02151, 0.01333,-0.0729,0.4461,1.0000,-1.8380, 0.0000, 0.3031
  8.000, 1.1082, 0.02344, 0.01516,-0.0670,0.4183,1.0000,-1.9851, 0.0000, 0.2919
  9.000, 1.1697, 0.02584, 0.01747,-0.0611,0.3904,1.0000,-2.1445, 0.0000, 0.2818
 10.000, 1.2235, 0.02884, 0.02041,-0.0549,0.3623,1.0000,-2.3129, 0.0000, 0.2726
 11.000, 1.2677, 0.03269, 0.02429,-0.0487,0.3345,1.0000,-2.4851, 0.0000, 0.2642
 12.000, 1.3029, 0.03759, 0.02930,-0.0429,0.3073,1.0000,-2.6593, 0.0000, 0.2566
 13.000, 1.3320, 0.04360, 0.03541,-0.0379,0.2809,1.0000,-2.8366, 0.0000, 0.2500
 14.000, 1.3529, 0.05087, 0.04283,-0.0338,0.2554,1.0000,-3.0096, 0.0000, 0.2442
 15.000, 1.3654, 0.05966, 0.05177,-0.0307,0.2313,1.0000,-3.1722, 0.0000, 0.2393


