xflr5 v6.49

 Calculated polar for: NACA 3519

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1449, 0.01335, 0.00525,-0.0875,0.7248,0.3605,-0.8676, 0.0000, 0.8662
 -1.000, 0.2518, 0.01309, 0.00505,-0.0862,0.6900,0.4226,-0.7749, 0.0000, 0.5941
  0.000, 0.3566, 0.01295, 0.00503,-0.0844,0.6541,0.4916,-0.8659, 0.0000, 0.4843
  1.000, 0.4599, 0.01293, 0.00516,-0.0823,0.6173,0.5693,-0.9656, 0.0000, 0.4240
  2.000, 0.5598, 0.01299, 0.00547,-0.0794,0.5797,0.6636,-1.0757, 0.0000, 0.3851
  3.000, 0.6551, 0.01319, 0.00596,-0.0753,0.5417,0.7870,-1.1963, 0.0000, 0.3567
  4.000, 0.7639, 0.01380, 0.00668,-0.0737,0.5022,0.9298,-1.3456, 0.0000, 0.3370
  5.000, 0.8966, 0.01477, 0.00747,-0.0787,0.4601,1.0000,-1.5424, 0.0000, 0.3270
  6.000, 0.9601, 0.01566, 0.00819,-0.0698,0.4220,1.0000,-1.7053, 0.0000, 0.3105
  7.000, 1.0224, 0.01688, 0.00926,-0.0610,0.3832,1.0000,-1.8930, 0.0000, 0.2961
  8.000, 1.0849, 0.01862, 0.01082,-0.0533,0.3438,1.0000,-2.1084, 0.0000, 0.2840
  9.000, 1.1480, 0.02073, 0.01289,-0.0467,0.3051,1.0000,-2.3499, 0.0000, 0.2740
 10.000, 1.2018, 0.02361, 0.01571,-0.0398,0.2664,1.0000,-2.6017, 0.0000, 0.2648
 11.000, 1.2463, 0.02744, 0.01948,-0.0332,0.2308,1.0000,-2.8594, 0.0000, 0.2564
 12.000, 1.2865, 0.03209, 0.02417,-0.0275,0.1983,1.0000,-3.1254, 0.0000, 0.2493
 13.000, 1.3154, 0.03816, 0.03030,-0.0225,0.1697,1.0000,-3.3771, 0.0000, 0.2430
 14.000, 1.3351, 0.04577, 0.03798,-0.0186,0.1460,1.0000,-3.6245, 0.0000, 0.2377
 15.000, 1.3472, 0.05497, 0.04733,-0.0163,0.1267,1.0000,-3.8516, 0.0000, 0.2336


