xflr5 v6.49

 Calculated polar for: NACA 3920

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0772, 0.01718, 0.00936,-0.1029,0.8200,0.4318,-0.9091, 0.0000, 1.6050
 -1.000, 0.2436, 0.01605, 0.00834,-0.1133,0.7721,0.4885,-0.7201, 0.0000, 0.7158
  0.000, 0.4061, 0.01560, 0.00772,-0.1230,0.7126,0.5433,-0.8550, 0.0000, 0.5496
  1.000, 0.5328, 0.01588, 0.00792,-0.1253,0.6486,0.5929,-0.9866, 0.0000, 0.4796
  2.000, 0.6386, 0.01651, 0.00852,-0.1233,0.5888,0.6404,-1.1222, 0.0000, 0.4359
  3.000, 0.7371, 0.01739, 0.00928,-0.1199,0.5334,0.6852,-1.2731, 0.0000, 0.4039
  4.000, 0.8247, 0.01841, 0.01028,-0.1143,0.4811,0.7258,-1.4377, 0.0000, 0.3785
  5.000, 0.9017, 0.01969, 0.01144,-0.1066,0.4324,0.7613,-1.6180, 0.0000, 0.3568
  6.000, 0.9721, 0.02107, 0.01285,-0.0979,0.3875,0.7925,-1.8144, 0.0000, 0.3379
  7.000, 1.0387, 0.02267, 0.01443,-0.0891,0.3438,0.8213,-2.0296, 0.0000, 0.3215
  8.000, 1.0987, 0.02463, 0.01634,-0.0798,0.3028,0.8483,-2.2596, 0.0000, 0.3070
  9.000, 1.1549, 0.02693, 0.01863,-0.0708,0.2654,0.8739,-2.5051, 0.0000, 0.2942
 10.000, 1.2062, 0.02963, 0.02141,-0.0622,0.2316,0.8978,-2.7615, 0.0000, 0.2828
 11.000, 1.2462, 0.03297, 0.02486,-0.0532,0.2019,0.9198,-3.0096, 0.0000, 0.2722
 12.000, 1.2767, 0.03722, 0.02924,-0.0447,0.1768,0.9405,-3.2582, 0.0000, 0.2628
 13.000, 1.2992, 0.04277, 0.03497,-0.0378,0.1557,0.9603,-3.4894, 0.0000, 0.2550
 14.000, 1.3147, 0.05006, 0.04245,-0.0333,0.1381,0.9806,-3.7176, 0.0000, 0.2492
 15.000, 1.3259, 0.05983, 0.05243,-0.0325,0.1230,1.0000,-3.9277, 0.0000, 0.2462


