xflr5 v6.49

 Calculated polar for: NACA 4924

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1392, 0.01914, 0.01099,-0.1241,0.7541,0.3966,-1.0371, 0.0000, 1.1571
 -1.000, 0.2881, 0.01865, 0.01043,-0.1317,0.7086,0.4375,-0.8763, 0.0000, 0.7074
  0.000, 0.4287, 0.01858, 0.01021,-0.1376,0.6618,0.4786,-0.9974, 0.0000, 0.5660
  1.000, 0.5507, 0.01895, 0.01049,-0.1398,0.6165,0.5188,-1.1182, 0.0000, 0.4959
  2.000, 0.6612, 0.01960, 0.01112,-0.1397,0.5726,0.5587,-1.2432, 0.0000, 0.4512
  3.000, 0.7631, 0.02045, 0.01197,-0.1377,0.5313,0.5982,-1.3746, 0.0000, 0.4186
  4.000, 0.8563, 0.02153, 0.01306,-0.1341,0.4928,0.6367,-1.5127, 0.0000, 0.3930
  5.000, 0.9413, 0.02285, 0.01438,-0.1290,0.4567,0.6734,-1.6594, 0.0000, 0.3718
  6.000, 1.0099, 0.02441, 0.01601,-0.1207,0.4234,0.7063,-1.8055, 0.0000, 0.3526
  7.000, 1.0674, 0.02622, 0.01791,-0.1106,0.3922,0.7347,-1.9544, 0.0000, 0.3350
  8.000, 1.1219, 0.02838, 0.02014,-0.1008,0.3625,0.7614,-2.1127, 0.0000, 0.3196
  9.000, 1.1771, 0.03106, 0.02289,-0.0925,0.3339,0.7874,-2.2850, 0.0000, 0.3066
 10.000, 1.2189, 0.03431, 0.02626,-0.0828,0.3074,0.8104,-2.4536, 0.0000, 0.2941
 11.000, 1.2505, 0.03821, 0.03030,-0.0728,0.2829,0.8295,-2.6188, 0.0000, 0.2824
 12.000, 1.2861, 0.04318, 0.03542,-0.0660,0.2592,0.8490,-2.7967, 0.0000, 0.2735
 13.000, 1.3169, 0.04943, 0.04184,-0.0609,0.2370,0.8675,-2.9728, 0.0000, 0.2663
 14.000, 1.3320, 0.05646, 0.04903,-0.0549,0.2173,0.8830,-3.1335, 0.0000, 0.2591
 15.000, 1.3432, 0.06509, 0.05783,-0.0515,0.1988,0.8960,-3.2852, 0.0000, 0.2539


