xflr5 v6.49

 Calculated polar for: NACA 4413

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2331, 0.01382, 0.00520,-0.1019,0.7757,0.2313,-0.9426, 0.0000, 0.6911
 -1.000, 0.3408, 0.01312, 0.00474,-0.1008,0.7306,0.3606,-0.7086, 0.0000, 0.5464
  0.000, 0.4383, 0.01189, 0.00472,-0.0966,0.6854,0.7810,-0.7870, 0.0000, 0.4690
  1.000, 0.5753, 0.01202, 0.00462,-0.1008,0.6386,1.0000,-0.8934, 0.0000, 0.4225
  2.000, 0.6775, 0.01265, 0.00484,-0.0988,0.5982,1.0000,-0.9889, 0.0000, 0.3919
  3.000, 0.7801, 0.01339, 0.00533,-0.0970,0.5618,1.0000,-1.0972, 0.0000, 0.3693
  4.000, 0.8825, 0.01426, 0.00606,-0.0953,0.5293,1.0000,-1.2231, 0.0000, 0.3518
  5.000, 0.9836, 0.01523, 0.00699,-0.0934,0.4981,1.0000,-1.3992, 0.0000, 0.3376
  6.000, 1.0818, 0.01632, 0.00809,-0.0910,0.4654,1.0000,-1.7019, 0.0000, 0.3256
  7.000, 1.1738, 0.01747, 0.00938,-0.0877,0.4260,1.0000,-2.0849, 0.0000, 0.3149
  8.000, 1.2540, 0.01881, 0.01082,-0.0825,0.3717,1.0000,-2.5176, 0.0000, 0.3045
  9.000, 1.3145, 0.02082, 0.01277,-0.0743,0.3017,1.0000,-2.9658, 0.0000, 0.2938
 10.000, 1.3472, 0.02433, 0.01604,-0.0633,0.2195,1.0000,-3.3715, 0.0000, 0.2827
 11.000, 1.3632, 0.02994, 0.02143,-0.0532,0.1438,1.0000,-3.7522, 0.0000, 0.2730
 12.000, 1.3714, 0.03741, 0.02891,-0.0456,0.0977,1.0000,-4.1030, 0.0000, 0.2655
 13.000, 1.3733, 0.04678, 0.03850,-0.0407,0.0729,1.0000,-4.4325, 0.0000, 0.2599
 14.000, 1.3675, 0.05826, 0.05033,-0.0383,0.0597,1.0000,-4.7450, 0.0000, 0.2562
 15.000, 1.3535, 0.07190, 0.06425,-0.0381,0.0505,1.0000,-5.0078, 0.0000, 0.2542


