xflr5 v6.49

 Calculated polar for: Aerofoil1242

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5931, 0.02121, 0.01455,-0.1500,0.6862,0.0237,-1.2415, 0.0000, 0.5029
  0.000, 0.7044, 0.01596, 0.00804,-0.1486,0.6617,0.0245,-1.2135, 0.0000, 0.4600
  1.000, 0.8105, 0.01391, 0.00544,-0.1468,0.6413,0.0308,-0.9169, 0.0000, 0.4289
  2.000, 0.9144, 0.01324, 0.00462,-0.1449,0.6184,0.0482,-1.0115, 0.0000, 0.4051
  3.000, 1.0188, 0.01188, 0.00488,-0.1436,0.5964,1.0000,-1.1800, 0.0000, 0.3864
  4.000, 1.1142, 0.01244, 0.00515,-0.1399,0.5592,1.0000,-1.3749, 0.0000, 0.3698
  5.000, 1.2075, 0.01313, 0.00574,-0.1361,0.5243,1.0000,-1.5971, 0.0000, 0.3557
  6.000, 1.2946, 0.01394, 0.00652,-0.1312,0.4810,1.0000,-1.8408, 0.0000, 0.3430
  7.000, 1.3676, 0.01508, 0.00756,-0.1239,0.4128,1.0000,-2.0890, 0.0000, 0.3308
  8.000, 1.3979, 0.01735, 0.00935,-0.1091,0.3043,1.0000,-2.4138, 0.0000, 0.3168
  9.000, 1.4197, 0.02053, 0.01225,-0.0948,0.2250,1.0000,-2.8349, 0.0000, 0.3041
 11.000, 1.4674, 0.02895, 0.02079,-0.0737,0.1432,1.0000,-3.7855, 0.0000, 0.2842
 12.000, 1.4875, 0.03474, 0.02675,-0.0662,0.1152,1.0000,-4.2778, 0.0000, 0.2767
 13.000, 1.5055, 0.04170, 0.03391,-0.0608,0.0901,1.0000,-4.7674, 0.0000, 0.2706
 14.000, 1.5180, 0.05020, 0.04264,-0.0572,0.0635,1.0000,-5.2264, 0.0000, 0.2658
 15.000, 1.5133, 0.06193, 0.05446,-0.0555,0.0318,1.0000,-5.5741, 0.0000, 0.2626


