xflr5 v6.49

 Calculated polar for: NACA 6412

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4192, 0.01839, 0.00874,-0.1449,0.7656,0.1230,-1.1806, 0.0000, 0.5984
 -1.000, 0.5304, 0.01749, 0.00782,-0.1446,0.7285,0.1912,-0.8758, 0.0000, 0.5230
  0.000, 0.6427, 0.01683, 0.00722,-0.1444,0.6900,0.3161,-0.9617, 0.0000, 0.4734
  1.000, 0.7500, 0.01551, 0.00700,-0.1426,0.6556,1.0000,-1.0487, 0.0000, 0.4374
  2.000, 0.8574, 0.01632, 0.00725,-0.1417,0.6221,1.0000,-1.1399, 0.0000, 0.4114
  3.000, 0.9631, 0.01731, 0.00792,-0.1408,0.5926,1.0000,-1.2371, 0.0000, 0.3910
  4.000, 1.0678, 0.01845, 0.00885,-0.1399,0.5670,1.0000,-1.3410, 0.0000, 0.3745
  5.000, 1.1661, 0.01982, 0.01033,-0.1380,0.5429,1.0000,-1.4489, 0.0000, 0.3606
  6.000, 1.2623, 0.02138, 0.01204,-0.1359,0.5202,1.0000,-1.5707, 0.0000, 0.3485
  7.000, 1.3562, 0.02306, 0.01401,-0.1335,0.4980,1.0000,-1.8756, 0.0000, 0.3378
  8.000, 1.4462, 0.02480, 0.01605,-0.1304,0.4745,1.0000,-2.3407, 0.0000, 0.3281
  9.000, 1.5178, 0.02663, 0.01838,-0.1243,0.4437,1.0000,-2.8635, 0.0000, 0.3181
 10.000, 1.5478, 0.02852, 0.02050,-0.1112,0.3920,1.0000,-3.3034, 0.0000, 0.3063
 11.000, 1.5587, 0.03273, 0.02513,-0.0985,0.3341,1.0000,-3.6869, 0.0000, 0.2958
 12.000, 1.5424, 0.04075, 0.03311,-0.0870,0.2523,1.0000,-4.0176, 0.0000, 0.2870
 13.000, 1.4902, 0.05507, 0.04720,-0.0789,0.1672,1.0000,-4.1957, 0.0000, 0.2814
 14.000, 1.4318, 0.07361, 0.06564,-0.0763,0.1077,1.0000,-4.3053, 0.0000, 0.2796
 15.000, 1.3921, 0.09165, 0.08378,-0.0766,0.0758,1.0000,-4.4646, 0.0000, 0.2793


