xflr5 v6.49

 Calculated polar for: NACA 2523

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0231, 0.01456, 0.00618,-0.0577,0.6628,0.3982,-0.9946, 0.0000, 2.8686
 -1.000, 0.1232, 0.01437, 0.00598,-0.0551,0.6271,0.4429,-0.8439, 0.0000, 0.7053
  0.000, 0.2219, 0.01430, 0.00595,-0.0522,0.5920,0.4902,-0.9309, 0.0000, 0.4821
  1.000, 0.3191, 0.01435, 0.00607,-0.0491,0.5570,0.5422,-1.0346, 0.0000, 0.3960
  2.000, 0.4140, 0.01451, 0.00634,-0.0456,0.5226,0.6001,-1.1469, 0.0000, 0.3494
  3.000, 0.5056, 0.01478, 0.00676,-0.0414,0.4890,0.6655,-1.2681, 0.0000, 0.3193
  4.000, 0.5928, 0.01522, 0.00735,-0.0364,0.4565,0.7405,-1.3984, 0.0000, 0.2972
  6.000, 0.7574, 0.01701, 0.00941,-0.0246,0.3944,0.9109,-1.6942, 0.0000, 0.2653
  7.000, 0.8705, 0.01856, 0.01096,-0.0264,0.3622,0.9734,-1.8972, 0.0000, 0.2620
  8.000, 0.9652, 0.02024, 0.01254,-0.0262,0.3312,1.0000,-2.1031, 0.0000, 0.2575
  9.000, 1.0016, 0.02198, 0.01419,-0.0153,0.3052,1.0000,-2.2581, 0.0000, 0.2437
 10.000, 1.0508, 0.02451, 0.01666,-0.0081,0.2793,1.0000,-2.4436, 0.0000, 0.2343
 11.000, 1.0993, 0.02781, 0.01995,-0.0023,0.2547,1.0000,-2.6404, 0.0000, 0.2268
 12.000, 1.1416, 0.03202, 0.02417, 0.0028,0.2313,1.0000,-2.8374, 0.0000, 0.2203
 13.000, 1.1771, 0.03737, 0.02957, 0.0068,0.2095,1.0000,-3.0348, 0.0000, 0.2148
 14.000, 1.2061, 0.04386, 0.03617, 0.0099,0.1904,1.0000,-3.2293, 0.0000, 0.2102
 15.000, 1.2260, 0.05187, 0.04427, 0.0118,0.1721,1.0000,-3.4035, 0.0000, 0.2064


