xflr5 v6.49

 Calculated polar for: Aerofoil1568

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3821, 0.01785, 0.00828,-0.1363,0.7551,0.0763,-1.6014, 0.0000, 0.6088
 -1.000, 0.4945, 0.01671, 0.00692,-0.1360,0.7259,0.1224,-1.0400, 0.0000, 0.5255
  0.000, 0.5992, 0.01630, 0.00666,-0.1343,0.7019,0.2120,-0.7633, 0.0000, 0.4733
  2.000, 0.8246, 0.01589, 0.00741,-0.1340,0.6599,1.0000,-0.9297, 0.0000, 0.4095
  3.000, 0.9200, 0.01700, 0.00842,-0.1304,0.6399,1.0000,-1.1587, 0.0000, 0.3877
  4.000, 1.0212, 0.01799, 0.00938,-0.1278,0.6187,1.0000,-1.4377, 0.0000, 0.3699
  5.000, 1.0983, 0.01818, 0.00961,-0.1195,0.5683,1.0000,-1.7218, 0.0000, 0.3523
  6.000, 1.1726, 0.01859, 0.01012,-0.1110,0.5136,1.0000,-2.0416, 0.0000, 0.3369
  7.000, 1.2244, 0.01946, 0.01103,-0.0986,0.4217,1.0000,-2.3928, 0.0000, 0.3214
  8.000, 1.2057, 0.02323, 0.01357,-0.0758,0.2256,1.0000,-2.6102, 0.0000, 0.3024
  9.000, 1.2010, 0.02832, 0.01830,-0.0599,0.1527,1.0000,-2.8722, 0.0000, 0.2881
 10.000, 1.2165, 0.03357, 0.02369,-0.0497,0.1218,1.0000,-3.1888, 0.0000, 0.2775
 11.000, 1.2412, 0.03936, 0.02963,-0.0426,0.1016,1.0000,-3.5535, 0.0000, 0.2694
 12.000, 1.2754, 0.04532, 0.03582,-0.0374,0.0862,1.0000,-3.9701, 0.0000, 0.2627
 13.000, 1.3092, 0.05192, 0.04273,-0.0335,0.0733,1.0000,-4.3921, 0.0000, 0.2571
 14.000, 1.3367, 0.05959, 0.05067,-0.0307,0.0627,1.0000,-4.8048, 0.0000, 0.2526
 15.000, 1.3516, 0.06921, 0.06104,-0.0292,0.0545,1.0000,-5.1614, 0.0000, 0.2493


