xflr5 v6.49

 Calculated polar for: Aerofoil1651

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3866, 0.01262, 0.00480,-0.1396,0.8146,0.0620,-1.6002, 0.0000, 0.6133
 -1.000, 0.5013, 0.01187, 0.00397,-0.1397,0.7829,0.1034,-0.9764, 0.0000, 0.5293
  0.000, 0.6109, 0.01149, 0.00365,-0.1389,0.7500,0.1777,-0.7201, 0.0000, 0.4766
  1.000, 0.7174, 0.01121, 0.00372,-0.1376,0.7197,0.3451,-0.7850, 0.0000, 0.4399
  3.000, 0.9323, 0.01097, 0.00432,-0.1347,0.6527,1.0000,-1.1577, 0.0000, 0.3905
  4.000, 1.0177, 0.01160, 0.00468,-0.1285,0.5843,1.0000,-1.4076, 0.0000, 0.3712
  5.000, 1.1026, 0.01242, 0.00540,-0.1227,0.5212,1.0000,-1.6931, 0.0000, 0.3550
  6.000, 1.1617, 0.01393, 0.00641,-0.1121,0.3975,1.0000,-2.0131, 0.0000, 0.3390
  7.000, 1.1749, 0.01713, 0.00864,-0.0943,0.2184,1.0000,-2.3432, 0.0000, 0.3216
  8.000, 1.2147, 0.02002, 0.01127,-0.0828,0.1463,1.0000,-2.7846, 0.0000, 0.3082
  9.000, 1.2576, 0.02308, 0.01432,-0.0730,0.1117,1.0000,-3.2653, 0.0000, 0.2966
 10.000, 1.3007, 0.02649, 0.01786,-0.0644,0.0873,1.0000,-3.8016, 0.0000, 0.2866
 11.000, 1.3409, 0.03053, 0.02209,-0.0569,0.0684,1.0000,-4.3487, 0.0000, 0.2779
 12.000, 1.3746, 0.03555, 0.02733,-0.0503,0.0532,1.0000,-4.8823, 0.0000, 0.2703
 13.000, 1.4023, 0.04175, 0.03381,-0.0449,0.0401,1.0000,-5.4070, 0.0000, 0.2639
 14.000, 1.4196, 0.04978, 0.04222,-0.0407,0.0316,1.0000,-5.8967, 0.0000, 0.2587
 15.000, 1.4263, 0.06003, 0.05287,-0.0386,0.0268,1.0000,-6.3233, 0.0000, 0.2550


