xflr5 v6.49

 Calculated polar for: NACA 4519

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2397, 0.01603, 0.00728,-0.1115,0.7416,0.3385,-0.8856, 0.0000, 0.7224
 -1.000, 0.3482, 0.01567, 0.00700,-0.1105,0.7128,0.4012,-0.8492, 0.0000, 0.5685
  0.000, 0.4542, 0.01549, 0.00695,-0.1090,0.6826,0.4741,-0.9373, 0.0000, 0.4878
  1.000, 0.5571, 0.01543, 0.00710,-0.1069,0.6514,0.5597,-1.0317, 0.0000, 0.4373
  2.000, 0.6559, 0.01545, 0.00744,-0.1038,0.6193,0.6710,-1.1328, 0.0000, 0.4019
  3.000, 0.7493, 0.01556, 0.00801,-0.0989,0.5867,0.8525,-1.2415, 0.0000, 0.3740
  4.000, 0.8740, 0.01619, 0.00856,-0.1017,0.5516,1.0000,-1.3865, 0.0000, 0.3569
  5.000, 0.9570, 0.01706, 0.00918,-0.0965,0.5175,1.0000,-1.5181, 0.0000, 0.3400
  6.000, 1.0339, 0.01813, 0.01004,-0.0904,0.4831,1.0000,-1.6675, 0.0000, 0.3250
  7.000, 1.1059, 0.01952, 0.01132,-0.0838,0.4483,1.0000,-1.8384, 0.0000, 0.3119
  8.000, 1.1705, 0.02133, 0.01310,-0.0767,0.4120,1.0000,-2.0310, 0.0000, 0.3001
  9.000, 1.2290, 0.02365, 0.01539,-0.0695,0.3749,1.0000,-2.2448, 0.0000, 0.2894
 10.000, 1.2793, 0.02667, 0.01835,-0.0622,0.3381,1.0000,-2.4739, 0.0000, 0.2797
 11.000, 1.3202, 0.03061, 0.02238,-0.0550,0.3006,1.0000,-2.7058, 0.0000, 0.2709
 12.000, 1.3496, 0.03578, 0.02751,-0.0481,0.2650,1.0000,-2.9394, 0.0000, 0.2629
 13.000, 1.3734, 0.04216, 0.03402,-0.0425,0.2306,1.0000,-3.1638, 0.0000, 0.2561
 14.000, 1.3852, 0.05039, 0.04233,-0.0378,0.1999,1.0000,-3.3886, 0.0000, 0.2502
 15.000, 1.3913, 0.06007, 0.05215,-0.0348,0.1724,1.0000,-3.5963, 0.0000, 0.2456


