xflr5 v6.49

 Calculated polar for: Aerofoil1582

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4244, 0.01323, 0.00537,-0.1466,0.7947,0.0543,-1.7548, 0.0000, 0.5980
 -1.000, 0.5385, 0.01247, 0.00453,-0.1466,0.7661,0.0891,-1.1204, 0.0000, 0.5229
  0.000, 0.6472, 0.01212, 0.00425,-0.1455,0.7365,0.1543,-0.7831, 0.0000, 0.4740
  1.000, 0.7525, 0.01194, 0.00439,-0.1439,0.7105,0.2924,-0.8452, 0.0000, 0.4392
  3.000, 0.9594, 0.01158, 0.00498,-0.1391,0.6331,1.0000,-1.3637, 0.0000, 0.3906
  4.000, 1.0376, 0.01226, 0.00536,-0.1314,0.5764,1.0000,-1.6713, 0.0000, 0.3710
  5.000, 1.0832, 0.01331, 0.00600,-0.1173,0.4742,1.0000,-1.9395, 0.0000, 0.3514
  6.000, 1.0593, 0.01742, 0.00854,-0.0928,0.1979,1.0000,-2.1002, 0.0000, 0.3293
  7.000, 1.0909, 0.02065, 0.01133,-0.0802,0.1157,1.0000,-2.3719, 0.0000, 0.3139
  8.000, 1.1330, 0.02372, 0.01436,-0.0703,0.0908,1.0000,-2.6856, 0.0000, 0.3011
  9.000, 1.1720, 0.02737, 0.01806,-0.0614,0.0767,1.0000,-3.0157, 0.0000, 0.2898
 10.000, 1.2155, 0.03121, 0.02212,-0.0541,0.0679,1.0000,-3.3818, 0.0000, 0.2804
 11.000, 1.2535, 0.03599, 0.02705,-0.0474,0.0608,1.0000,-3.7553, 0.0000, 0.2720
 12.000, 1.2961, 0.04086, 0.03219,-0.0422,0.0551,1.0000,-4.1514, 0.0000, 0.2650
 13.000, 1.3353, 0.04657, 0.03812,-0.0378,0.0501,1.0000,-4.5660, 0.0000, 0.2589
 14.000, 1.3760, 0.05259, 0.04455,-0.0343,0.0461,1.0000,-5.0009, 0.0000, 0.2535
 15.000, 1.4046, 0.05995, 0.05223,-0.0317,0.0426,1.0000,-5.4126, 0.0000, 0.2491


