xflr5 v6.49

 Calculated polar for: Aerofoil1852

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5666, 0.02161, 0.01266,-0.1533,0.7395,0.0353,-1.2254, 0.0000, 0.5208
  0.000, 0.6805, 0.01913, 0.00951,-0.1525,0.7157,0.0401,-0.9457, 0.0000, 0.4733
  1.000, 0.7893, 0.01786, 0.00803,-0.1514,0.6903,0.0517,-0.9010, 0.0000, 0.4398
  2.000, 0.8913, 0.01741, 0.00823,-0.1494,0.6661,0.4363,-0.9974, 0.0000, 0.4144
  3.000, 0.9927, 0.01764, 0.00874,-0.1472,0.6435,0.5825,-1.1616, 0.0000, 0.3939
  5.000, 1.1903, 0.01851, 0.00972,-0.1409,0.5765,1.0000,-1.5834, 0.0000, 0.3615
  6.000, 1.2755, 0.01938, 0.01073,-0.1355,0.5357,1.0000,-1.8213, 0.0000, 0.3480
  7.000, 1.3500, 0.02038, 0.01194,-0.1282,0.4828,1.0000,-2.0670, 0.0000, 0.3353
  8.000, 1.4040, 0.02182, 0.01340,-0.1175,0.4037,1.0000,-2.4807, 0.0000, 0.3226
  9.000, 1.4175, 0.02495, 0.01613,-0.1015,0.3014,1.0000,-2.8718, 0.0000, 0.3089
 10.000, 1.4232, 0.02995, 0.02093,-0.0879,0.2315,1.0000,-3.2414, 0.0000, 0.2975
 11.000, 1.4404, 0.03571, 0.02683,-0.0786,0.1885,1.0000,-3.6834, 0.0000, 0.2887
 12.000, 1.4612, 0.04231, 0.03367,-0.0719,0.1585,1.0000,-4.1474, 0.0000, 0.2815
 13.000, 1.4710, 0.05059, 0.04222,-0.0671,0.1277,1.0000,-4.5747, 0.0000, 0.2760
 14.000, 1.4776, 0.06044, 0.05255,-0.0647,0.0999,1.0000,-4.9792, 0.0000, 0.2721
 15.000, 1.4714, 0.07336, 0.06590,-0.0647,0.0742,1.0000,-5.2964, 0.0000, 0.2702


