xflr5 v6.49

 Calculated polar for: NACA 3713

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0893, 0.01724, 0.00949,-0.0995,0.9140,0.4298,-0.7930, 0.0000, 1.3769
  0.000, 0.3510, 0.01575, 0.00868,-0.1053,0.8762,0.6250,-0.5811, 0.0000, 0.5488
  1.000, 0.4541, 0.01517, 0.00836,-0.1020,0.8394,0.6992,-0.6842, 0.0000, 0.4720
  2.000, 0.5650, 0.01425, 0.00769,-0.0998,0.7876,0.7620,-0.8278, 0.0000, 0.4229
  3.000, 0.7231, 0.01272, 0.00604,-0.1060,0.6853,0.8260,-1.0974, 0.0000, 0.3920
  4.000, 0.8303, 0.01325, 0.00616,-0.1035,0.5577,1.0000,-1.4045, 0.0000, 0.3691
  5.000, 0.9208, 0.01491, 0.00720,-0.0996,0.4379,1.0000,-1.7576, 0.0000, 0.3516
  6.000, 1.0003, 0.01692, 0.00868,-0.0939,0.3190,1.0000,-2.1508, 0.0000, 0.3362
  7.000, 1.0711, 0.01937, 0.01062,-0.0871,0.2103,1.0000,-2.5849, 0.0000, 0.3224
  8.000, 1.1388, 0.02229, 0.01315,-0.0804,0.1326,1.0000,-3.0555, 0.0000, 0.3105
  9.000, 1.2016, 0.02555, 0.01634,-0.0733,0.0903,1.0000,-3.5517, 0.0000, 0.2996
 10.000, 1.2564, 0.02930, 0.02025,-0.0656,0.0684,1.0000,-4.0507, 0.0000, 0.2894
 11.000, 1.2986, 0.03404, 0.02520,-0.0574,0.0556,1.0000,-4.5566, 0.0000, 0.2798
 12.000, 1.3356, 0.03942, 0.03096,-0.0499,0.0471,1.0000,-5.0565, 0.0000, 0.2714
 13.000, 1.3584, 0.04660, 0.03858,-0.0428,0.0415,1.0000,-5.4861, 0.0000, 0.2639
 14.000, 1.3705, 0.05518, 0.04761,-0.0378,0.0368,1.0000,-5.8975, 0.0000, 0.2581
 15.000, 1.3675, 0.06682, 0.05977,-0.0351,0.0340,1.0000,-6.2343, 0.0000, 0.2542


