xflr5 v6.49

 Calculated polar for: NACA 5415

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3138, 0.01817, 0.00841,-0.1199,0.7387,0.2150,-1.0044, 0.0000, 0.6360
 -1.000, 0.4213, 0.01749, 0.00786,-0.1188,0.7013,0.3030,-0.8677, 0.0000, 0.5326
  0.000, 0.5251, 0.01657, 0.00768,-0.1170,0.6633,0.5536,-0.9517, 0.0000, 0.4712
  1.000, 0.6484, 0.01613, 0.00773,-0.1177,0.6298,1.0000,-1.0520, 0.0000, 0.4281
  2.000, 0.7515, 0.01691, 0.00801,-0.1161,0.5989,1.0000,-1.1450, 0.0000, 0.3997
  3.000, 0.8537, 0.01787, 0.00865,-0.1145,0.5710,1.0000,-1.2465, 0.0000, 0.3779
  4.000, 0.9557, 0.01899, 0.00955,-0.1130,0.5467,1.0000,-1.3565, 0.0000, 0.3608
  5.000, 1.0577, 0.02022, 0.01064,-0.1116,0.5238,1.0000,-1.4787, 0.0000, 0.3467
  6.000, 1.1521, 0.02160, 0.01208,-0.1090,0.5001,1.0000,-1.6139, 0.0000, 0.3345
  7.000, 1.2380, 0.02325, 0.01395,-0.1052,0.4761,1.0000,-1.7787, 0.0000, 0.3234
  8.000, 1.3194, 0.02502, 0.01592,-0.1007,0.4514,1.0000,-2.0394, 0.0000, 0.3133
  9.000, 1.3882, 0.02690, 0.01808,-0.0943,0.4245,1.0000,-2.3519, 0.0000, 0.3033
 10.000, 1.4353, 0.02919, 0.02069,-0.0850,0.3933,1.0000,-2.6706, 0.0000, 0.2928
 11.000, 1.4684, 0.03229, 0.02400,-0.0752,0.3564,1.0000,-2.9896, 0.0000, 0.2830
 12.000, 1.4805, 0.03766, 0.02969,-0.0657,0.3151,1.0000,-3.2817, 0.0000, 0.2742
 13.000, 1.4767, 0.04559, 0.03774,-0.0579,0.2697,1.0000,-3.5341, 0.0000, 0.2669
 14.000, 1.4523, 0.05753, 0.04987,-0.0529,0.2225,1.0000,-3.7329, 0.0000, 0.2618
 15.000, 1.4189, 0.07254, 0.06503,-0.0511,0.1782,1.0000,-3.8849, 0.0000, 0.2591


