xflr5 v6.49

 Calculated polar for: NACA 4624

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0266, 0.02660, 0.01717,-0.0841,0.7245,0.3703,-1.1645, 0.0000, 3.5445
 -1.000, 0.1554, 0.02512, 0.01568,-0.0862,0.7052,0.4136,-0.9678, 0.0000, 0.8130
  0.000, 0.2549, 0.02497, 0.01564,-0.0841,0.6755,0.4566,-0.9458, 0.0000, 0.5767
  1.000, 0.3637, 0.02463, 0.01542,-0.0832,0.6463,0.5035,-1.0454, 0.0000, 0.4706
  2.000, 0.4794, 0.02421, 0.01508,-0.0832,0.6167,0.5537,-1.1582, 0.0000, 0.4126
  3.000, 0.5951, 0.02405, 0.01491,-0.0833,0.5864,0.6063,-1.2803, 0.0000, 0.3771
  4.000, 0.7032, 0.02431, 0.01513,-0.0825,0.5553,0.6607,-1.4073, 0.0000, 0.3528
  5.000, 0.8018, 0.02495, 0.01575,-0.0803,0.5238,0.7188,-1.5385, 0.0000, 0.3340
  6.000, 0.8848, 0.02588, 0.01683,-0.0754,0.4925,0.7978,-1.6692, 0.0000, 0.3176
  7.000, 0.9482, 0.02738, 0.01863,-0.0687,0.4617,1.0000,-1.7924, 0.0000, 0.3029
  8.000, 1.0147, 0.03000, 0.02112,-0.0642,0.4321,1.0000,-1.9293, 0.0000, 0.2920
  9.000, 1.0763, 0.03301, 0.02404,-0.0594,0.4039,1.0000,-2.0745, 0.0000, 0.2821
 10.000, 1.1338, 0.03639, 0.02737,-0.0545,0.3768,1.0000,-2.2288, 0.0000, 0.2732
 11.000, 1.1852, 0.04025, 0.03117,-0.0496,0.3507,1.0000,-2.3895, 0.0000, 0.2650
 12.000, 1.2327, 0.04460, 0.03544,-0.0449,0.3251,1.0000,-2.5580, 0.0000, 0.2576
 13.000, 1.2520, 0.05152, 0.04256,-0.0395,0.3000,1.0000,-2.6933, 0.0000, 0.2505
 14.000, 1.2592, 0.06046, 0.05175,-0.0353,0.2761,1.0000,-2.8138, 0.0000, 0.2445
 15.000, 1.2630, 0.07051, 0.06202,-0.0325,0.2536,1.0000,-2.9286, 0.0000, 0.2398


