xflr5 v6.49

 Calculated polar for: Aerofoil1390

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3685, 0.01525, 0.00702,-0.1160,0.7365,0.0564,-1.8395, 0.0000, 0.5665
 -1.000, 0.4769, 0.01415, 0.00559,-0.1140,0.6901,0.0880,-1.2246, 0.0000, 0.4890
  0.000, 0.5822, 0.01363, 0.00496,-0.1117,0.6390,0.1509,-0.9341, 0.0000, 0.4403
  1.000, 0.6857, 0.01337, 0.00478,-0.1091,0.5853,0.2856,-1.0903, 0.0000, 0.4063
  3.000, 0.8895, 0.01329, 0.00512,-0.1034,0.4662,1.0000,-1.4574, 0.0000, 0.3610
  4.000, 0.9838, 0.01443, 0.00577,-0.0996,0.3938,1.0000,-1.6572, 0.0000, 0.3449
  5.000, 1.0716, 0.01598, 0.00684,-0.0952,0.3194,1.0000,-1.8677, 0.0000, 0.3312
  6.000, 1.1550, 0.01779, 0.00833,-0.0904,0.2675,1.0000,-2.0864, 0.0000, 0.3192
  7.000, 1.2342, 0.01976, 0.01017,-0.0851,0.2317,1.0000,-2.3177, 0.0000, 0.3086
  8.000, 1.3073, 0.02190, 0.01231,-0.0792,0.2069,1.0000,-2.5549, 0.0000, 0.2987
  9.000, 1.3723, 0.02406, 0.01470,-0.0722,0.1886,1.0000,-2.7894, 0.0000, 0.2892
 10.000, 1.4265, 0.02694, 0.01771,-0.0644,0.1742,1.0000,-3.0261, 0.0000, 0.2802
 11.000, 1.4761, 0.03007, 0.02119,-0.0572,0.1607,1.0000,-3.2580, 0.0000, 0.2721
 12.000, 1.5215, 0.03429, 0.02571,-0.0510,0.1503,1.0000,-3.4949, 0.0000, 0.2650
 13.000, 1.5572, 0.03919, 0.03117,-0.0454,0.1405,1.0000,-3.9761, 0.0000, 0.2587
 14.000, 1.5846, 0.04554, 0.03779,-0.0411,0.1309,1.0000,-4.4425, 0.0000, 0.2535
 15.000, 1.5906, 0.05415, 0.04714,-0.0385,0.1220,1.0000,-4.8227, 0.0000, 0.2496


