xflr5 v6.49

 Calculated polar for: Aerofoil1198

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3793, 0.01899, 0.01149,-0.1431,0.7093,0.0683,-1.6527, 0.0000, 0.6291
 -1.000, 0.4879, 0.01713, 0.00915,-0.1425,0.6849,0.0766,-1.3300, 0.0000, 0.5418
  0.000, 0.5945, 0.01544, 0.00706,-0.1409,0.6596,0.0862,-1.0399, 0.0000, 0.4854
  1.000, 0.7011, 0.01489, 0.00640,-0.1392,0.6390,0.0979,-0.8924, 0.0000, 0.4457
  2.000, 0.8086, 0.01475, 0.00619,-0.1376,0.6165,0.1112,-1.0051, 0.0000, 0.4162
  3.000, 0.9104, 0.01456, 0.00623,-0.1349,0.5935,0.1248,-1.1763, 0.0000, 0.3932
  4.000, 1.0072, 0.01453, 0.00620,-0.1310,0.5527,0.1409,-1.3723, 0.0000, 0.3740
  5.000, 1.1031, 0.01477, 0.00658,-0.1272,0.5176,0.1638,-1.5959, 0.0000, 0.3580
  6.000, 1.1911, 0.01529, 0.00712,-0.1220,0.4714,0.1988,-1.8378, 0.0000, 0.3439
  7.000, 1.2569, 0.01540, 0.00817,-0.1129,0.3973,0.7921,-2.0985, 0.0000, 0.3300
  9.000, 1.3066, 0.02059, 0.01264,-0.0832,0.2181,1.0000,-2.8291, 0.0000, 0.3012
 10.000, 1.3353, 0.02439, 0.01630,-0.0724,0.1763,1.0000,-3.2263, 0.0000, 0.2903
 11.000, 1.3662, 0.02884, 0.02076,-0.0639,0.1444,1.0000,-3.6431, 0.0000, 0.2813
 12.000, 1.3947, 0.03424, 0.02620,-0.0572,0.1198,1.0000,-4.0627, 0.0000, 0.2739
 13.000, 1.4216, 0.04056, 0.03263,-0.0522,0.0989,1.0000,-4.4850, 0.0000, 0.2677
 14.000, 1.4451, 0.04799, 0.04021,-0.0487,0.0811,1.0000,-4.9115, 0.0000, 0.2628
 15.000, 1.4632, 0.05687, 0.04926,-0.0467,0.0639,1.0000,-5.3292, 0.0000, 0.2590


