xflr5 v6.49

 Calculated polar for: Aerofoil1317

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2969, 0.02503, 0.01631,-0.1232,0.7968,0.0516,-2.1192, 0.0000, 0.6692
 -1.000, 0.4009, 0.02303, 0.01390,-0.1212,0.7776,0.0751,-1.5946, 0.0000, 0.5536
  0.000, 0.5231, 0.02134, 0.01216,-0.1220,0.7619,0.1259,-1.0222, 0.0000, 0.4826
  1.000, 0.6129, 0.02123, 0.01226,-0.1176,0.7375,0.2199,-0.7767, 0.0000, 0.4397
  3.000, 0.8463, 0.02014, 0.01229,-0.1181,0.6984,1.0000,-1.1359, 0.0000, 0.3846
  4.000, 0.9477, 0.02047, 0.01249,-0.1152,0.6698,1.0000,-1.3913, 0.0000, 0.3653
  5.000, 1.0640, 0.01923, 0.01093,-0.1130,0.6090,1.0000,-1.7054, 0.0000, 0.3485
  6.000, 1.1355, 0.01999, 0.01158,-0.1048,0.5466,1.0000,-1.9867, 0.0000, 0.3331
  7.000, 1.1790, 0.02174, 0.01307,-0.0928,0.4420,1.0000,-2.2293, 0.0000, 0.3180
  8.000, 1.1756, 0.02660, 0.01669,-0.0764,0.2564,1.0000,-2.4024, 0.0000, 0.3027
  9.000, 1.1897, 0.03220, 0.02179,-0.0656,0.1761,1.0000,-2.6056, 0.0000, 0.2912
 10.000, 1.2243, 0.03726, 0.02683,-0.0583,0.1405,1.0000,-2.8489, 0.0000, 0.2820
 11.000, 1.2661, 0.04242, 0.03209,-0.0527,0.1202,1.0000,-3.1324, 0.0000, 0.2743
 12.000, 1.3125, 0.04782, 0.03762,-0.0483,0.1051,1.0000,-3.4428, 0.0000, 0.2676
 13.000, 1.3610, 0.05352, 0.04354,-0.0449,0.0942,1.0000,-3.7867, 0.0000, 0.2619
 14.000, 1.4076, 0.06000, 0.05051,-0.0421,0.0849,1.0000,-4.1527, 0.0000, 0.2568
 15.000, 1.4440, 0.06766, 0.05856,-0.0399,0.0782,1.0000,-4.4995, 0.0000, 0.2524


