xflr5 v6.49

 Calculated polar for: NACA 3916

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0553, 0.01852, 0.01111,-0.1027,0.8968,0.4456,-0.8299, 0.0000, 2.1327
 -1.000, 0.2029, 0.01727, 0.01010,-0.1092,0.8641,0.5204,-0.6115, 0.0000, 0.7893
  0.000, 0.3629, 0.01581, 0.00886,-0.1173,0.8200,0.5926,-0.6788, 0.0000, 0.5711
  1.000, 0.5474, 0.01459, 0.00755,-0.1305,0.7477,0.6591,-0.8503, 0.0000, 0.4846
  2.000, 0.6787, 0.01500, 0.00769,-0.1330,0.6557,0.7100,-1.0245, 0.0000, 0.4410
  3.000, 0.7738, 0.01601, 0.00844,-0.1282,0.5701,0.7526,-1.2139, 0.0000, 0.4095
  4.000, 0.8609, 0.01721, 0.00942,-0.1221,0.4895,0.7899,-1.4392, 0.0000, 0.3846
  5.000, 0.9396, 0.01860, 0.01061,-0.1146,0.4134,0.8214,-1.6970, 0.0000, 0.3635
  6.000, 1.0094, 0.02020, 0.01201,-0.1057,0.3409,0.8495,-1.9821, 0.0000, 0.3451
  7.000, 1.0764, 0.02194, 0.01362,-0.0969,0.2739,0.8760,-2.2977, 0.0000, 0.3291
  8.000, 1.1394, 0.02396, 0.01551,-0.0881,0.2137,0.9014,-2.6372, 0.0000, 0.3152
  9.000, 1.1974, 0.02635, 0.01784,-0.0794,0.1656,0.9249,-2.9990, 0.0000, 0.3028
 10.000, 1.2474, 0.02914, 0.02070,-0.0702,0.1311,0.9462,-3.3685, 0.0000, 0.2913
 11.000, 1.2853, 0.03247, 0.02417,-0.0603,0.1070,0.9679,-3.7278, 0.0000, 0.2805
 12.000, 1.3168, 0.03719, 0.02915,-0.0522,0.0901,1.0000,-4.0810, 0.0000, 0.2716
 13.000, 1.3506, 0.04421, 0.03650,-0.0481,0.0773,1.0000,-4.4595, 0.0000, 0.2657
 14.000, 1.3715, 0.05329, 0.04594,-0.0456,0.0682,1.0000,-4.7919, 0.0000, 0.2613
 15.000, 1.3782, 0.06487, 0.05781,-0.0455,0.0612,1.0000,-5.0691, 0.0000, 0.2590


