xflr5 v6.49

 Calculated polar for: Aerofoil5033

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4161, 0.01048, 0.00341,-0.1439,0.6489,0.0305,-2.1070, 0.0000, 0.5979
 -1.000, 0.5213, 0.00998, 0.00277,-0.1419,0.6241,0.0373,-1.5432, 0.0000, 0.5222
  0.000, 0.6279, 0.00967, 0.00244,-0.1401,0.6055,0.0498,-1.0521, 0.0000, 0.4717
  1.000, 0.7316, 0.00959, 0.00235,-0.1377,0.5817,0.0827,-0.8984, 0.0000, 0.4357
  2.000, 0.8367, 0.00943, 0.00251,-0.1358,0.5638,0.1780,-0.9949, 0.0000, 0.4087
  3.000, 0.9337, 0.00947, 0.00281,-0.1323,0.5246,0.3499,-1.1609, 0.0000, 0.3869
  5.000, 1.1340, 0.00951, 0.00380,-0.1269,0.4479,1.0000,-1.5882, 0.0000, 0.3548
  6.000, 1.2044, 0.01069, 0.00458,-0.1184,0.3663,1.0000,-1.8089, 0.0000, 0.3399
  7.000, 1.2504, 0.01260, 0.00595,-0.1057,0.2625,1.0000,-2.0126, 0.0000, 0.3249
  8.000, 1.2994, 0.01457, 0.00762,-0.0944,0.1936,1.0000,-2.3780, 0.0000, 0.3117
  9.000, 1.3446, 0.01677, 0.00963,-0.0834,0.1472,1.0000,-2.8383, 0.0000, 0.2997
 10.000, 1.3875, 0.01928, 0.01209,-0.0732,0.1175,1.0000,-3.3156, 0.0000, 0.2890
 11.000, 1.4245, 0.02251, 0.01533,-0.0638,0.0950,1.0000,-3.7933, 0.0000, 0.2794
 12.000, 1.4560, 0.02666, 0.01953,-0.0555,0.0750,1.0000,-4.2962, 0.0000, 0.2710
 13.000, 1.4796, 0.03210, 0.02501,-0.0484,0.0539,1.0000,-4.7823, 0.0000, 0.2638
 15.000, 1.4933, 0.04867, 0.04172,-0.0385,0.0179,1.0000,-5.6109, 0.0000, 0.2529


