xflr5 v6.49

 Calculated polar for: NACA 3816

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1013, 0.01640, 0.00933,-0.1059,0.8936,0.4104,-0.8031, 0.0000, 1.3096
  0.000, 0.3421, 0.01413, 0.00758,-0.1073,0.8008,0.5485,-0.6739, 0.0000, 0.5617
  1.000, 0.5430, 0.01194, 0.00521,-0.1230,0.7278,0.6232,-0.8495, 0.0000, 0.4730
  2.000, 0.6745, 0.01258, 0.00554,-0.1262,0.6312,0.6802,-1.0163, 0.0000, 0.4323
  3.000, 0.7657, 0.01356, 0.00631,-0.1212,0.5491,0.7260,-1.1920, 0.0000, 0.4022
  4.000, 0.8516, 0.01471, 0.00722,-0.1154,0.4726,0.7669,-1.4067, 0.0000, 0.3783
  5.000, 0.9355, 0.01604, 0.00830,-0.1096,0.3974,0.8011,-1.6645, 0.0000, 0.3588
  6.000, 1.0168, 0.01747, 0.00956,-0.1037,0.3249,0.8317,-1.9620, 0.0000, 0.3424
  7.000, 1.0928, 0.01913, 0.01103,-0.0973,0.2575,0.8613,-2.2845, 0.0000, 0.3281
  8.000, 1.1620, 0.02110, 0.01287,-0.0901,0.1982,0.8930,-2.6496, 0.0000, 0.3153
  9.000, 1.2203, 0.02306, 0.01484,-0.0811,0.1538,0.9660,-3.0080, 0.0000, 0.3029
 10.000, 1.2872, 0.02616, 0.01789,-0.0756,0.1178,1.0000,-3.4239, 0.0000, 0.2937
 11.000, 1.3453, 0.02980, 0.02159,-0.0693,0.0943,1.0000,-3.8585, 0.0000, 0.2849
 12.000, 1.3901, 0.03439, 0.02634,-0.0623,0.0775,1.0000,-4.2690, 0.0000, 0.2765
 13.000, 1.4224, 0.04021, 0.03241,-0.0554,0.0672,1.0000,-4.6465, 0.0000, 0.2689
 14.000, 1.4372, 0.04850, 0.04092,-0.0499,0.0589,1.0000,-4.9674, 0.0000, 0.2627
 15.000, 1.4526, 0.05788, 0.05078,-0.0473,0.0523,1.0000,-5.3329, 0.0000, 0.2584


