xflr5 v6.49

 Calculated polar for: Aerofoil1439

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4410, 0.01573, 0.00714,-0.1370,0.7257,0.0605,-1.7056, 0.0000, 0.5627
 -1.000, 0.5463, 0.01484, 0.00604,-0.1353,0.6955,0.0964,-1.1064, 0.0000, 0.4978
  0.000, 0.6506, 0.01438, 0.00559,-0.1336,0.6661,0.1668,-0.9000, 0.0000, 0.4539
  1.000, 0.7535, 0.01409, 0.00558,-0.1317,0.6369,0.3260,-1.0351, 0.0000, 0.4219
  3.000, 0.9611, 0.01388, 0.00590,-0.1276,0.5672,1.0000,-1.3545, 0.0000, 0.3775
  4.000, 1.0550, 0.01462, 0.00640,-0.1240,0.5287,1.0000,-1.5264, 0.0000, 0.3609
  5.000, 1.1436, 0.01550, 0.00716,-0.1196,0.4870,1.0000,-1.7047, 0.0000, 0.3466
  6.000, 1.2217, 0.01661, 0.00809,-0.1134,0.4361,1.0000,-1.8913, 0.0000, 0.3335
  7.000, 1.2834, 0.01807, 0.00946,-0.1047,0.3768,1.0000,-2.0655, 0.0000, 0.3208
  8.000, 1.3235, 0.02021, 0.01143,-0.0929,0.3203,1.0000,-2.2289, 0.0000, 0.3079
  9.000, 1.3617, 0.02299, 0.01419,-0.0825,0.2751,1.0000,-2.3927, 0.0000, 0.2968
 10.000, 1.3978, 0.02645, 0.01772,-0.0735,0.2416,1.0000,-2.5583, 0.0000, 0.2870
 11.000, 1.4319, 0.03061, 0.02208,-0.0658,0.2138,1.0000,-3.0220, 0.0000, 0.2787
 12.000, 1.4484, 0.03644, 0.02800,-0.0586,0.1805,1.0000,-3.4669, 0.0000, 0.2713
 13.000, 1.4689, 0.04304, 0.03488,-0.0537,0.1555,1.0000,-3.9262, 0.0000, 0.2654
 14.000, 1.4801, 0.05155, 0.04373,-0.0505,0.1265,1.0000,-4.3677, 0.0000, 0.2609
 15.000, 1.4659, 0.06441, 0.05665,-0.0498,0.0778,1.0000,-4.6577, 0.0000, 0.2585


