xflr5 v6.49

 Calculated polar for: NACA 3414

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1210, 0.01346, 0.00519,-0.0776,0.7838,0.3355,-0.8757, 0.0000, 0.8999
  1.000, 0.4673, 0.01214, 0.00495,-0.0756,0.6382,0.9603,-0.8338, 0.0000, 0.4086
  2.000, 0.6031, 0.01263, 0.00504,-0.0808,0.5918,1.0000,-0.9592, 0.0000, 0.3797
  3.000, 0.6954, 0.01326, 0.00541,-0.0770,0.5511,1.0000,-1.0767, 0.0000, 0.3554
  4.000, 0.7902, 0.01406, 0.00603,-0.0737,0.5135,1.0000,-1.2295, 0.0000, 0.3368
  5.000, 0.8859, 0.01498, 0.00681,-0.0706,0.4761,1.0000,-1.4515, 0.0000, 0.3222
  6.000, 0.9793, 0.01597, 0.00786,-0.0673,0.4339,1.0000,-1.7515, 0.0000, 0.3100
  7.000, 1.0671, 0.01713, 0.00901,-0.0631,0.3837,1.0000,-2.1106, 0.0000, 0.2992
  8.000, 1.1443, 0.01868, 0.01049,-0.0574,0.3209,1.0000,-2.4952, 0.0000, 0.2889
  9.000, 1.2041, 0.02093, 0.01257,-0.0495,0.2498,1.0000,-2.9139, 0.0000, 0.2784
 10.000, 1.2434, 0.02430, 0.01572,-0.0397,0.1816,1.0000,-3.2942, 0.0000, 0.2677
 11.000, 1.2741, 0.02899, 0.02038,-0.0313,0.1304,1.0000,-3.6567, 0.0000, 0.2587
 12.000, 1.2947, 0.03532, 0.02677,-0.0246,0.0965,1.0000,-4.0442, 0.0000, 0.2513
 13.000, 1.3063, 0.04350, 0.03518,-0.0201,0.0775,1.0000,-4.3960, 0.0000, 0.2458
 14.000, 1.3087, 0.05371, 0.04573,-0.0179,0.0643,1.0000,-4.7064, 0.0000, 0.2421
 15.000, 1.3039, 0.06589, 0.05824,-0.0179,0.0554,1.0000,-4.9732, 0.0000, 0.2400


