xflr5 v6.49

 Calculated polar for: NACA 1813

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1311, 0.01326, 0.00597,-0.0358,0.9427,0.5456,-0.7903, 0.0000,-0.0318
 -1.000,-0.0003, 0.01245, 0.00556,-0.0385,0.9079,0.6471,-0.5663, 0.0000,-111.9354
  0.000, 0.1212, 0.01179, 0.00520,-0.0386,0.8514,0.7341,-0.4881, 0.0000, 0.5671
  2.000, 0.3715, 0.01169, 0.00471,-0.0395,0.6519,0.8624,-0.8337, 0.0000, 0.3521
  3.000, 0.4720, 0.01234, 0.00503,-0.0357,0.5412,0.9191,-1.0812, 0.0000, 0.3207
  4.000, 0.5949, 0.01335, 0.00562,-0.0378,0.4199,0.9757,-1.4359, 0.0000, 0.3079
  5.000, 0.6971, 0.01467, 0.00648,-0.0370,0.3037,1.0000,-1.8286, 0.0000, 0.2966
  6.000, 0.7844, 0.01642, 0.00778,-0.0333,0.2037,1.0000,-2.2584, 0.0000, 0.2850
  7.000, 0.8720, 0.01857, 0.00963,-0.0297,0.1318,1.0000,-2.7408, 0.0000, 0.2757
  8.000, 0.9553, 0.02109, 0.01204,-0.0257,0.0910,1.0000,-3.2737, 0.0000, 0.2674
  9.000, 1.0325, 0.02393, 0.01501,-0.0208,0.0691,1.0000,-3.8245, 0.0000, 0.2595
 10.000, 1.0972, 0.02731, 0.01857,-0.0145,0.0560,1.0000,-4.3838, 0.0000, 0.2513
 11.000, 1.1476, 0.03139, 0.02296,-0.0070,0.0477,1.0000,-4.9022, 0.0000, 0.2428
 12.000, 1.1862, 0.03672, 0.02869, 0.0001,0.0420,1.0000,-5.4175, 0.0000, 0.2351
 13.000, 1.2101, 0.04344, 0.03570, 0.0057,0.0378,1.0000,-5.8906, 0.0000, 0.2288
 14.000, 1.2151, 0.05335, 0.04639, 0.0083,0.0346,1.0000,-6.2142, 0.0000, 0.2249
 15.000, 1.2007, 0.06703, 0.06064, 0.0060,0.0326,1.0000,-6.4199, 0.0000, 0.2247


