xflr5 v6.49

 Calculated polar for: NACA 1023

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1150, 0.01596, 0.00736,-0.0099,0.6481,0.5110,-0.9608, 0.0000, 0.1368
 -1.000,-0.0164, 0.01584, 0.00715,-0.0067,0.6019,0.5553,-0.8380, 0.0000,-0.2497
  0.000, 0.0827, 0.01584, 0.00719,-0.0037,0.5584,0.6008,-0.8819, 0.0000, 0.2915
  1.000, 0.1802, 0.01599, 0.00739,-0.0004,0.5156,0.6500,-1.0038, 0.0000, 0.2412
  2.000, 0.2779, 0.01632, 0.00776, 0.0028,0.4751,0.6998,-1.1407, 0.0000, 0.2260
  3.000, 0.3734, 0.01683, 0.00831, 0.0064,0.4371,0.7525,-1.2905, 0.0000, 0.2174
  4.000, 0.4699, 0.01757, 0.00919, 0.0097,0.3996,0.8029,-1.4596, 0.0000, 0.2126
  5.000, 0.5597, 0.01852, 0.01014, 0.0140,0.3642,0.8540,-1.6410, 0.0000, 0.2069
  6.000, 0.6578, 0.01991, 0.01148, 0.0163,0.3300,0.8964,-1.8504, 0.0000, 0.2061
  7.000, 0.7480, 0.02146, 0.01302, 0.0192,0.2984,0.9396,-2.0731, 0.0000, 0.2039
  8.000, 0.8596, 0.02348, 0.01505, 0.0164,0.2660,0.9696,-2.3435, 0.0000, 0.2095
 10.000, 0.9865, 0.02819, 0.01973, 0.0237,0.2162,1.0000,-2.8067, 0.0000, 0.2010
 11.000, 0.9960, 0.03126, 0.02281, 0.0353,0.1985,1.0000,-2.9711, 0.0000, 0.1872
 12.000, 1.0183, 0.03571, 0.02731, 0.0421,0.1813,1.0000,-3.1595, 0.0000, 0.1790
 13.000, 1.0405, 0.04158, 0.03327, 0.0460,0.1657,1.0000,-3.3462, 0.0000, 0.1736
 14.000, 1.0576, 0.04898, 0.04076, 0.0479,0.1517,1.0000,-3.5267, 0.0000, 0.1700
 15.000, 1.0689, 0.05797, 0.04989, 0.0479,0.1391,1.0000,-3.6885, 0.0000, 0.1678


