xflr5 v6.49

 Calculated polar for: Aerofoil5029

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4764, 0.01466, 0.00668,-0.1596,0.7115,0.0599,-1.7085, 0.0000, 0.5869
 -1.000, 0.5843, 0.01385, 0.00554,-0.1581,0.6861,0.0734,-1.2742, 0.0000, 0.5207
  0.000, 0.6897, 0.01345, 0.00501,-0.1560,0.6604,0.0931,-0.8859, 0.0000, 0.4749
  1.000, 0.7953, 0.01329, 0.00486,-0.1540,0.6396,0.1189,-0.9175, 0.0000, 0.4412
  2.000, 0.9009, 0.01339, 0.00491,-0.1520,0.6167,0.1521,-1.0249, 0.0000, 0.4151
  3.000, 1.0015, 0.01351, 0.00532,-0.1490,0.5940,0.2006,-1.1971, 0.0000, 0.3941
  4.000, 1.0965, 0.01371, 0.00563,-0.1448,0.5539,0.2779,-1.3938, 0.0000, 0.3761
  6.000, 1.2823, 0.01411, 0.00693,-0.1362,0.4733,1.0000,-1.8696, 0.0000, 0.3477
  7.000, 1.3509, 0.01534, 0.00794,-0.1274,0.3984,1.0000,-2.1120, 0.0000, 0.3344
  8.000, 1.3788, 0.01773, 0.00981,-0.1119,0.2909,1.0000,-2.4985, 0.0000, 0.3199
  9.000, 1.4033, 0.02090, 0.01268,-0.0978,0.2161,1.0000,-2.9020, 0.0000, 0.3070
 10.000, 1.4298, 0.02462, 0.01635,-0.0861,0.1746,1.0000,-3.3254, 0.0000, 0.2960
 11.000, 1.4556, 0.02916, 0.02096,-0.0766,0.1411,1.0000,-3.7714, 0.0000, 0.2867
 12.000, 1.4788, 0.03476, 0.02665,-0.0690,0.1160,1.0000,-4.2376, 0.0000, 0.2790
 13.000, 1.4978, 0.04161, 0.03362,-0.0632,0.0930,1.0000,-4.6960, 0.0000, 0.2727
 14.000, 1.5177, 0.04927, 0.04154,-0.0593,0.0745,1.0000,-5.1601, 0.0000, 0.2675
 15.000, 1.5271, 0.05905, 0.05149,-0.0569,0.0496,1.0000,-5.5686, 0.0000, 0.2637


