xflr5 v6.49

 Calculated polar for: Aerofoil1236

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3417, 0.02047, 0.01104,-0.1272,0.7669,0.0923,-1.2074, 0.0000, 0.6245
 -1.000, 0.4538, 0.01883, 0.00903,-0.1271,0.7390,0.1148,-0.8551, 0.0000, 0.5304
  0.000, 0.5633, 0.01814, 0.00831,-0.1265,0.7155,0.1446,-0.7858, 0.0000, 0.4735
  1.000, 0.6710, 0.01777, 0.00790,-0.1256,0.6904,0.1815,-0.8589, 0.0000, 0.4349
  3.000, 0.8522, 0.01732, 0.00909,-0.1167,0.6448,0.8493,-1.0863, 0.0000, 0.3825
  4.000, 0.9519, 0.01765, 0.00949,-0.1138,0.6196,1.0000,-1.2729, 0.0000, 0.3639
  5.000, 1.0560, 0.01816, 0.00984,-0.1123,0.5808,1.0000,-1.4957, 0.0000, 0.3495
  6.000, 1.1467, 0.01894, 0.01072,-0.1085,0.5406,1.0000,-1.7301, 0.0000, 0.3365
  7.000, 1.2215, 0.01995, 0.01197,-0.1020,0.4904,1.0000,-1.9667, 0.0000, 0.3241
  8.000, 1.2764, 0.02124, 0.01330,-0.0920,0.4188,1.0000,-2.3634, 0.0000, 0.3112
  9.000, 1.2985, 0.02410, 0.01577,-0.0782,0.3173,1.0000,-2.7604, 0.0000, 0.2979
 10.000, 1.3066, 0.02906, 0.02043,-0.0659,0.2400,1.0000,-3.1319, 0.0000, 0.2865
 11.000, 1.3262, 0.03478, 0.02618,-0.0578,0.1944,1.0000,-3.5586, 0.0000, 0.2780
 12.000, 1.3534, 0.04104, 0.03264,-0.0523,0.1632,1.0000,-4.0218, 0.0000, 0.2713
 13.000, 1.3677, 0.04898, 0.04070,-0.0483,0.1325,1.0000,-4.4459, 0.0000, 0.2661
 14.000, 1.3791, 0.05835, 0.05046,-0.0466,0.1043,1.0000,-4.8523, 0.0000, 0.2625
 15.000, 1.3806, 0.07026, 0.06276,-0.0471,0.0792,1.0000,-5.1930, 0.0000, 0.2608


