xflr5 v6.49

 Calculated polar for: NACA 6013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3875, 0.01377, 0.00629,-0.0490,0.7357,0.9774,-0.7530, 0.0000, 0.3797
 -1.000, 0.5121, 0.01390, 0.00614,-0.0516,0.6588,1.0001,-0.9637, 0.0000, 0.3513
  0.000, 0.6017, 0.01448, 0.00639,-0.0471,0.5757,1.0001,-1.2105, 0.0000, 0.3267
  1.000, 0.6889, 0.01546, 0.00701,-0.0424,0.4837,1.0001,-1.5184, 0.0000, 0.3079
  2.000, 0.7735, 0.01684, 0.00804,-0.0378,0.3816,1.0001,-1.8853, 0.0000, 0.2932
  3.000, 0.8537, 0.01878, 0.00960,-0.0331,0.2747,1.0001,-2.2970, 0.0000, 0.2811
  4.000, 0.9287, 0.02135, 0.01184,-0.0284,0.1815,1.0001,-2.7531, 0.0000, 0.2710
  5.000, 0.9959, 0.02459, 0.01486,-0.0232,0.1212,1.0001,-3.2227, 0.0000, 0.2616
  6.000, 1.0563, 0.02819, 0.01860,-0.0174,0.0893,1.0001,-3.7080, 0.0000, 0.2528
  7.000, 1.1009, 0.03260, 0.02324,-0.0103,0.0717,1.0001,-4.1477, 0.0000, 0.2435
  8.000, 1.1389, 0.03819, 0.02914,-0.0045,0.0603,1.0001,-4.6058, 0.0000, 0.2359
  9.000, 1.1666, 0.04505, 0.03629,-0.0002,0.0523,1.0001,-5.0416, 0.0000, 0.2298
 10.000, 1.1793, 0.05431, 0.04630, 0.0025,0.0466,1.0001,-5.3677, 0.0000, 0.2252
 11.000, 1.1715, 0.06656, 0.05916, 0.0022,0.0432,1.0001,-5.5880, 0.0000, 0.2231
 12.000, 1.1378, 0.08383, 0.07698,-0.0025,0.0408,1.0001,-5.6276, 0.0000, 0.2249
 13.000, 1.0227, 0.12056, 0.11471,-0.0215,0.0405,1.0001,-4.9481, 0.0000, 0.2430
 14.000, 0.8429, 0.19398, 0.18841,-0.0562,0.0376,1.0001,-2.6894, 0.0000, 0.2957
 15.000, 0.8511, 0.21570, 0.21013,-0.0665,0.0365,1.0001,-2.4294, 0.0000, 0.3069


