xflr5 v6.49

 Calculated polar for: NACA 1018

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1184, 0.01198, 0.00450,-0.0101,0.7150,0.5276,-0.7961, 0.0000, 0.1486
 -1.000,-0.0145, 0.01182, 0.00432,-0.0076,0.6543,0.5902,-0.6612, 0.0000,-0.3351
  1.000, 0.1922, 0.01200, 0.00455,-0.0026,0.5344,0.7208,-0.8406, 0.0000, 0.2568
  2.000, 0.2954, 0.01238, 0.00497,-0.0001,0.4763,0.7866,-0.9993, 0.0000, 0.2417
  3.000, 0.3992, 0.01301, 0.00556, 0.0022,0.4191,0.8470,-1.1906, 0.0000, 0.2346
  4.000, 0.5062, 0.01391, 0.00637, 0.0037,0.3625,0.8976,-1.4199, 0.0000, 0.2320
  5.000, 0.6225, 0.01506, 0.00737, 0.0026,0.3058,0.9357,-1.7014, 0.0000, 0.2341
  6.000, 0.7430, 0.01645, 0.00859,-0.0001,0.2511,0.9660,-2.0365, 0.0000, 0.2375
  7.000, 0.8742, 0.01815, 0.01011,-0.0059,0.1999,0.9872,-2.4352, 0.0000, 0.2431
  8.000, 0.9737, 0.01987, 0.01173,-0.0060,0.1622,1.0000,-2.8148, 0.0000, 0.2413
  9.000, 0.9922, 0.02140, 0.01318, 0.0096,0.1389,1.0000,-3.0670, 0.0000, 0.2237
 10.000, 1.0222, 0.02363, 0.01544, 0.0215,0.1203,1.0000,-3.3651, 0.0000, 0.2106
 11.000, 1.0634, 0.02696, 0.01882, 0.0287,0.1029,1.0000,-3.6912, 0.0000, 0.2028
 12.000, 1.1040, 0.03131, 0.02338, 0.0336,0.0903,1.0000,-4.0163, 0.0000, 0.1974
 13.000, 1.1346, 0.03732, 0.02962, 0.0367,0.0808,1.0000,-4.3187, 0.0000, 0.1934
 14.000, 1.1466, 0.04597, 0.03841, 0.0376,0.0719,1.0000,-4.5934, 0.0000, 0.1906
 15.000, 1.1611, 0.05542, 0.04829, 0.0367,0.0658,1.0000,-4.8654, 0.0000, 0.1894


