xflr5 v6.49

 Calculated polar for: Aerofoil1144

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4381, 0.01381, 0.00611,-0.1376,0.7726,0.0512,-1.8112, 0.0000, 0.5664
 -1.000, 0.5482, 0.01291, 0.00509,-0.1365,0.7464,0.0823,-1.1736, 0.0000, 0.4994
  0.000, 0.6570, 0.01239, 0.00458,-0.1353,0.7162,0.1432,-0.8344, 0.0000, 0.4546
  1.000, 0.7626, 0.01209, 0.00448,-0.1335,0.6815,0.2683,-0.9819, 0.0000, 0.4225
  2.000, 0.8679, 0.01096, 0.00451,-0.1315,0.6304,1.0000,-1.1505, 0.0000, 0.3976
  3.000, 0.9654, 0.01163, 0.00470,-0.1281,0.5814,1.0000,-1.3343, 0.0000, 0.3775
  4.000, 1.0571, 0.01243, 0.00526,-0.1239,0.5303,1.0000,-1.5341, 0.0000, 0.3607
  5.000, 1.1372, 0.01354, 0.00602,-0.1177,0.4631,1.0000,-1.7399, 0.0000, 0.3456
  6.000, 1.1903, 0.01519, 0.00721,-0.1069,0.3701,1.0000,-1.9340, 0.0000, 0.3306
  7.000, 1.2272, 0.01755, 0.00914,-0.0944,0.2871,1.0000,-2.1146, 0.0000, 0.3163
  8.000, 1.2706, 0.02027, 0.01162,-0.0845,0.2318,1.0000,-2.3195, 0.0000, 0.3043
  9.000, 1.3199, 0.02314, 0.01447,-0.0764,0.1956,1.0000,-2.5373, 0.0000, 0.2941
 10.000, 1.3673, 0.02648, 0.01790,-0.0692,0.1717,1.0000,-2.7753, 0.0000, 0.2852
 11.000, 1.4095, 0.03055, 0.02206,-0.0626,0.1515,1.0000,-3.0066, 0.0000, 0.2772
 12.000, 1.4547, 0.03484, 0.02664,-0.0573,0.1371,1.0000,-3.2696, 0.0000, 0.2703
 13.000, 1.4927, 0.04016, 0.03224,-0.0526,0.1246,1.0000,-3.7087, 0.0000, 0.2641
 14.000, 1.5247, 0.04651, 0.03890,-0.0489,0.1139,1.0000,-4.1521, 0.0000, 0.2589
 15.000, 1.5541, 0.05376, 0.04656,-0.0463,0.1040,1.0000,-4.5970, 0.0000, 0.2544


