xflr5 v6.49

 Calculated polar for: NACA 1720

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0730, 0.01288, 0.00527,-0.0409,0.7462,0.4564,-0.9133, 0.0000,-0.3411
 -1.000, 0.0346, 0.01263, 0.00492,-0.0393,0.6832,0.5069,-0.7649, 0.0000, 1.4124
  0.000, 0.1382, 0.01267, 0.00487,-0.0370,0.6241,0.5581,-0.7543, 0.0000, 0.5148
  1.000, 0.2399, 0.01286, 0.00500,-0.0344,0.5688,0.6112,-0.8705, 0.0000, 0.3861
  2.000, 0.3400, 0.01316, 0.00532,-0.0315,0.5169,0.6649,-1.0032, 0.0000, 0.3333
  3.000, 0.4381, 0.01361, 0.00576,-0.0282,0.4678,0.7161,-1.1541, 0.0000, 0.3038
  4.000, 0.5329, 0.01421, 0.00631,-0.0245,0.4197,0.7671,-1.3255, 0.0000, 0.2842
  5.000, 0.6247, 0.01486, 0.00707,-0.0201,0.3745,0.8206,-1.5199, 0.0000, 0.2694
  6.000, 0.7118, 0.01579, 0.00802,-0.0150,0.3315,0.8817,-1.7357, 0.0000, 0.2572
  7.000, 0.8092, 0.01711, 0.00929,-0.0127,0.2882,0.9489,-1.9943, 0.0000, 0.2508
  8.000, 0.9279, 0.01882, 0.01091,-0.0162,0.2454,1.0000,-2.3124, 0.0000, 0.2515
  9.000, 0.9686, 0.02038, 0.01231,-0.0049,0.2158,1.0000,-2.5413, 0.0000, 0.2376
 10.000, 1.0270, 0.02259, 0.01449, 0.0020,0.1870,1.0000,-2.8166, 0.0000, 0.2291
 11.000, 1.0792, 0.02565, 0.01751, 0.0083,0.1623,1.0000,-3.0965, 0.0000, 0.2217
 12.000, 1.1252, 0.02962, 0.02151, 0.0137,0.1421,1.0000,-3.3772, 0.0000, 0.2155
 13.000, 1.1644, 0.03464, 0.02667, 0.0179,0.1254,1.0000,-3.6592, 0.0000, 0.2103
 14.000, 1.1930, 0.04124, 0.03342, 0.0209,0.1118,1.0000,-3.9174, 0.0000, 0.2061
 15.000, 1.2101, 0.04977, 0.04214, 0.0221,0.1008,1.0000,-4.1536, 0.0000, 0.2031


