xflr5 v6.49

 Calculated polar for: NACA 3522

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1329, 0.01443, 0.00609,-0.0838,0.6796,0.3613,-0.9503, 0.0000, 0.8979
 -1.000, 0.2357, 0.01425, 0.00592,-0.0818,0.6472,0.4091,-0.8769, 0.0000, 0.5998
  0.000, 0.3372, 0.01419, 0.00590,-0.0795,0.6149,0.4604,-0.9696, 0.0000, 0.4827
  1.000, 0.4365, 0.01424, 0.00605,-0.0768,0.5827,0.5199,-1.0691, 0.0000, 0.4196
  2.000, 0.5331, 0.01440, 0.00635,-0.0737,0.5507,0.5861,-1.1761, 0.0000, 0.3794
  3.000, 0.6256, 0.01467, 0.00682,-0.0697,0.5189,0.6658,-1.2908, 0.0000, 0.3507
  4.000, 0.7110, 0.01507, 0.00750,-0.0642,0.4876,0.7672,-1.4122, 0.0000, 0.3280
  5.000, 0.7937, 0.01581, 0.00846,-0.0579,0.4567,0.8968,-1.5445, 0.0000, 0.3091
  6.000, 0.9198, 0.01712, 0.00970,-0.0619,0.4229,0.9967,-1.7305, 0.0000, 0.3022
  7.000, 0.9749, 0.01830, 0.01072,-0.0527,0.3938,1.0000,-1.8711, 0.0000, 0.2873
  8.000, 1.0371, 0.01998, 0.01230,-0.0456,0.3643,1.0000,-2.0343, 0.0000, 0.2756
  9.000, 1.0979, 0.02218, 0.01442,-0.0393,0.3351,1.0000,-2.2140, 0.0000, 0.2656
 10.000, 1.1535, 0.02501, 0.01720,-0.0333,0.3065,1.0000,-2.4056, 0.0000, 0.2569
 11.000, 1.2026, 0.02859, 0.02077,-0.0276,0.2788,1.0000,-2.6040, 0.0000, 0.2491
 12.000, 1.2444, 0.03307, 0.02528,-0.0224,0.2524,1.0000,-2.8056, 0.0000, 0.2421
 13.000, 1.2787, 0.03869, 0.03095,-0.0179,0.2275,1.0000,-3.0052, 0.0000, 0.2361
 14.000, 1.3047, 0.04558, 0.03793,-0.0143,0.2046,1.0000,-3.2029, 0.0000, 0.2308
 15.000, 1.3240, 0.05374, 0.04620,-0.0118,0.1838,1.0000,-3.3923, 0.0000, 0.2264


