xflr5 v6.49

 Calculated polar for: Aerofoil1615

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4029, 0.01505, 0.00602,-0.1392,0.7173,0.0675,-1.6087, 0.0000, 0.5976
 -1.000, 0.5100, 0.01431, 0.00515,-0.1379,0.6924,0.1092,-1.0274, 0.0000, 0.5207
  0.000, 0.6131, 0.01398, 0.00499,-0.1358,0.6712,0.1868,-0.7773, 0.0000, 0.4706
  1.000, 0.7186, 0.01372, 0.00516,-0.1342,0.6504,0.3895,-0.8458, 0.0000, 0.4348
  3.000, 0.9419, 0.01402, 0.00626,-0.1333,0.6140,1.0000,-1.1956, 0.0000, 0.3873
  4.000, 1.0337, 0.01452, 0.00666,-0.1284,0.5807,1.0000,-1.4696, 0.0000, 0.3689
  5.000, 1.1111, 0.01487, 0.00707,-0.1205,0.5305,1.0000,-1.7578, 0.0000, 0.3519
  6.000, 1.1850, 0.01554, 0.00770,-0.1122,0.4703,1.0000,-2.0794, 0.0000, 0.3368
  7.000, 1.2088, 0.01745, 0.00890,-0.0949,0.3033,1.0000,-2.3751, 0.0000, 0.3193
  8.000, 1.2069, 0.02144, 0.01210,-0.0758,0.1653,1.0000,-2.6350, 0.0000, 0.3024
  9.000, 1.2270, 0.02515, 0.01577,-0.0626,0.1226,1.0000,-2.9772, 0.0000, 0.2892
 10.000, 1.2474, 0.02961, 0.02039,-0.0520,0.1007,1.0000,-3.3243, 0.0000, 0.2783
 11.000, 1.2685, 0.03507, 0.02607,-0.0440,0.0860,1.0000,-3.7044, 0.0000, 0.2697
 12.000, 1.2926, 0.04123, 0.03243,-0.0383,0.0736,1.0000,-4.1042, 0.0000, 0.2629
 13.000, 1.3167, 0.04806, 0.03947,-0.0340,0.0629,1.0000,-4.5111, 0.0000, 0.2573
 14.000, 1.3429, 0.05530, 0.04717,-0.0312,0.0541,1.0000,-4.9395, 0.0000, 0.2527
 15.000, 1.3617, 0.06410, 0.05644,-0.0294,0.0469,1.0000,-5.3481, 0.0000, 0.2491


