xflr5 v6.49

 Calculated polar for: Aerofoil1246

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.5391, 0.01643, 0.00749,-0.1789,0.7695,0.1128,-1.3047, 0.0000, 0.5837
 -1.000, 0.6617, 0.01556, 0.00693,-0.1814,0.7409,0.3018,-0.7994, 0.0000, 0.5245
  0.000, 0.7769, 0.01533, 0.00713,-0.1817,0.7158,0.5717,-0.8751, 0.0000, 0.4829
  1.000, 0.8623, 0.01506, 0.00719,-0.1745,0.6901,1.0000,-0.9410, 0.0000, 0.4503
  2.000, 0.9737, 0.01608, 0.00790,-0.1748,0.6646,1.0000,-1.0678, 0.0000, 0.4262
  3.000, 1.0843, 0.01717, 0.00885,-0.1746,0.6409,1.0000,-1.2544, 0.0000, 0.4065
  4.000, 1.1913, 0.01805, 0.00968,-0.1733,0.6091,1.0000,-1.4714, 0.0000, 0.3897
  5.000, 1.2900, 0.01880, 0.01053,-0.1703,0.5648,1.0000,-1.7136, 0.0000, 0.3749
  6.000, 1.3852, 0.01975, 0.01169,-0.1668,0.5177,1.0000,-1.9829, 0.0000, 0.3619
  7.000, 1.4688, 0.02104, 0.01320,-0.1614,0.4491,1.0000,-2.4272, 0.0000, 0.3499
  8.000, 1.5231, 0.02373, 0.01551,-0.1517,0.3298,1.0000,-2.9897, 0.0000, 0.3380
  9.000, 1.5414, 0.02844, 0.01991,-0.1380,0.2387,1.0000,-3.4508, 0.0000, 0.3264
 10.000, 1.5626, 0.03415, 0.02574,-0.1275,0.1902,1.0000,-3.9304, 0.0000, 0.3168
 11.000, 1.5776, 0.04158, 0.03327,-0.1194,0.1519,1.0000,-4.3949, 0.0000, 0.3091
 12.000, 1.5921, 0.05031, 0.04238,-0.1144,0.1148,1.0000,-4.8755, 0.0000, 0.3034
 13.000, 1.6013, 0.06118, 0.05368,-0.1117,0.0828,1.0000,-5.3350, 0.0000, 0.2993
 14.000, 1.5900, 0.07668, 0.06948,-0.1119,0.0484,1.0000,-5.6449, 0.0000, 0.2977
 15.000, 1.5649, 0.09667, 0.08989,-0.1158,0.0345,1.0000,-5.8334, 0.0000, 0.2992


