xflr5 v6.49

 Calculated polar for: Aerofoil1452

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4332, 0.01559, 0.00661,-0.1385,0.6895,0.0651,-1.6149, 0.0000, 0.5715
 -1.000, 0.5356, 0.01475, 0.00565,-0.1363,0.6634,0.1041,-1.0368, 0.0000, 0.5045
  0.000, 0.6385, 0.01440, 0.00532,-0.1343,0.6383,0.1791,-0.8717, 0.0000, 0.4589
  1.000, 0.7415, 0.01416, 0.00534,-0.1323,0.6140,0.3593,-0.9953, 0.0000, 0.4258
  3.000, 0.9507, 0.01403, 0.00586,-0.1286,0.5561,1.0000,-1.3093, 0.0000, 0.3803
  4.000, 1.0430, 0.01469, 0.00635,-0.1245,0.5231,1.0000,-1.4789, 0.0000, 0.3631
  5.000, 1.1315, 0.01543, 0.00706,-0.1197,0.4880,1.0000,-1.6566, 0.0000, 0.3483
  6.000, 1.2122, 0.01629, 0.00791,-0.1136,0.4446,1.0000,-1.8479, 0.0000, 0.3348
  7.000, 1.2796, 0.01747, 0.00903,-0.1052,0.3902,1.0000,-2.0343, 0.0000, 0.3220
  8.000, 1.3233, 0.01920, 0.01065,-0.0930,0.3312,1.0000,-2.2063, 0.0000, 0.3086
  9.000, 1.3608, 0.02158, 0.01306,-0.0810,0.2799,1.0000,-2.5063, 0.0000, 0.2964
 10.000, 1.3793, 0.02509, 0.01648,-0.0681,0.2309,1.0000,-2.9656, 0.0000, 0.2847
 11.000, 1.3930, 0.02971, 0.02118,-0.0576,0.1869,1.0000,-3.4100, 0.0000, 0.2750
 12.000, 1.4000, 0.03603, 0.02763,-0.0497,0.1499,1.0000,-3.8428, 0.0000, 0.2673
 13.000, 1.3942, 0.04491, 0.03648,-0.0442,0.0957,1.0000,-4.1884, 0.0000, 0.2616
 14.000, 1.3435, 0.06054, 0.05173,-0.0417,0.0223,1.0000,-4.2949, 0.0000, 0.2590
 15.000, 1.3287, 0.07473, 0.06651,-0.0428,0.0182,1.0000,-4.5379, 0.0000, 0.2581


