xflr5 v6.49

 Calculated polar for: NACA 3521

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1230, 0.01618, 0.00745,-0.0832,0.7162,0.3847,-0.9316, 0.0000, 0.9443
 -1.000, 0.2279, 0.01588, 0.00719,-0.0814,0.6838,0.4386,-0.8330, 0.0000, 0.6103
  0.000, 0.3318, 0.01573, 0.00711,-0.0795,0.6506,0.5003,-0.9256, 0.0000, 0.4868
  1.000, 0.4336, 0.01569, 0.00722,-0.0770,0.6170,0.5694,-1.0256, 0.0000, 0.4218
  2.000, 0.5326, 0.01580, 0.00750,-0.0740,0.5831,0.6511,-1.1338, 0.0000, 0.3809
  3.000, 0.6275, 0.01606, 0.00799,-0.0700,0.5492,0.7512,-1.2505, 0.0000, 0.3517
  4.000, 0.7253, 0.01665, 0.00876,-0.0662,0.5152,0.8753,-1.3825, 0.0000, 0.3300
  5.000, 0.8570, 0.01770, 0.00979,-0.0705,0.4789,0.9760,-1.5611, 0.0000, 0.3197
  6.000, 0.9374, 0.01868, 0.01058,-0.0657,0.4450,1.0000,-1.7158, 0.0000, 0.3062
  7.000, 0.9897, 0.01987, 0.01163,-0.0556,0.4131,1.0000,-1.8634, 0.0000, 0.2906
  8.000, 1.0501, 0.02155, 0.01322,-0.0479,0.3807,1.0000,-2.0365, 0.0000, 0.2784
  9.000, 1.1083, 0.02375, 0.01538,-0.0409,0.3484,1.0000,-2.2289, 0.0000, 0.2680
 10.000, 1.1610, 0.02659, 0.01819,-0.0342,0.3166,1.0000,-2.4321, 0.0000, 0.2588
 11.000, 1.2060, 0.03025, 0.02186,-0.0278,0.2858,1.0000,-2.6412, 0.0000, 0.2505
 12.000, 1.2423, 0.03493, 0.02657,-0.0220,0.2567,1.0000,-2.8495, 0.0000, 0.2431
 13.000, 1.2709, 0.04081, 0.03252,-0.0170,0.2295,1.0000,-3.0544, 0.0000, 0.2368
 14.000, 1.2910, 0.04814, 0.03996,-0.0132,0.2046,1.0000,-3.2546, 0.0000, 0.2314
 15.000, 1.3037, 0.05695, 0.04891,-0.0107,0.1823,1.0000,-3.4397, 0.0000, 0.2270


