xflr5 v6.49

 Calculated polar for: NACA 4621

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0709, 0.02522, 0.01597,-0.0945,0.7635,0.3720,-1.0584, 0.0000, 1.6205
 -1.000, 0.2061, 0.02358, 0.01445,-0.0974,0.7475,0.4264,-0.8431, 0.0000, 0.7271
  0.000, 0.3083, 0.02327, 0.01431,-0.0952,0.7178,0.4804,-0.8652, 0.0000, 0.5564
  1.000, 0.4183, 0.02286, 0.01396,-0.0941,0.6873,0.5383,-0.9642, 0.0000, 0.4691
  2.000, 0.5326, 0.02232, 0.01358,-0.0935,0.6548,0.5978,-1.0761, 0.0000, 0.4173
  3.000, 0.6519, 0.02184, 0.01307,-0.0937,0.6194,0.6606,-1.2033, 0.0000, 0.3840
  4.000, 0.7655, 0.02166, 0.01293,-0.0930,0.5815,0.7291,-1.3415, 0.0000, 0.3602
  5.000, 0.8617, 0.02194, 0.01334,-0.0892,0.5431,0.8313,-1.4829, 0.0000, 0.3408
  6.000, 0.9550, 0.02285, 0.01418,-0.0866,0.5042,1.0000,-1.6377, 0.0000, 0.3265
  7.000, 1.0328, 0.02470, 0.01585,-0.0821,0.4662,1.0000,-1.8000, 0.0000, 0.3138
  8.000, 1.1026, 0.02690, 0.01795,-0.0767,0.4293,1.0000,-1.9748, 0.0000, 0.3023
  9.000, 1.1644, 0.02959, 0.02057,-0.0707,0.3933,1.0000,-2.1627, 0.0000, 0.2917
 10.000, 1.2174, 0.03286, 0.02385,-0.0643,0.3584,1.0000,-2.3594, 0.0000, 0.2820
 11.000, 1.2613, 0.03691, 0.02793,-0.0577,0.3248,1.0000,-2.5603, 0.0000, 0.2731
 12.000, 1.2958, 0.04195, 0.03303,-0.0513,0.2928,1.0000,-2.7594, 0.0000, 0.2649
 13.000, 1.3213, 0.04821, 0.03940,-0.0455,0.2628,1.0000,-2.9564, 0.0000, 0.2577
 14.000, 1.3386, 0.05591, 0.04723,-0.0408,0.2350,1.0000,-3.1455, 0.0000, 0.2516
 15.000, 1.3463, 0.06529, 0.05680,-0.0373,0.2099,1.0000,-3.3162, 0.0000, 0.2466


