xflr5 v6.49

 Calculated polar for: NACA 6013

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3570, 0.01137, 0.00465,-0.0422,0.6954,0.9355,-0.7311, 0.0000, 0.3714
 -1.000, 0.5078, 0.01181, 0.00476,-0.0498,0.6129,0.9930,-0.9634, 0.0000, 0.3484
  0.000, 0.6083, 0.01247, 0.00505,-0.0480,0.5251,1.0001,-1.2261, 0.0000, 0.3272
  1.000, 0.6937, 0.01349, 0.00568,-0.0433,0.4309,1.0001,-1.5367, 0.0000, 0.3086
  2.000, 0.7778, 0.01488, 0.00668,-0.0388,0.3296,1.0001,-1.9080, 0.0000, 0.2941
  3.000, 0.8599, 0.01674, 0.00812,-0.0346,0.2286,1.0001,-2.3315, 0.0000, 0.2825
  4.000, 0.9389, 0.01907, 0.01011,-0.0305,0.1473,1.0001,-2.8050, 0.0000, 0.2728
  5.000, 1.0123, 0.02181, 0.01270,-0.0260,0.0988,1.0001,-3.3105, 0.0000, 0.2640
  6.000, 1.0791, 0.02479, 0.01583,-0.0209,0.0737,1.0001,-3.8356, 0.0000, 0.2555
  7.000, 1.1279, 0.02848, 0.01973,-0.0139,0.0591,1.0001,-4.3158, 0.0000, 0.2464
  8.000, 1.1662, 0.03339, 0.02489,-0.0077,0.0499,1.0001,-4.8162, 0.0000, 0.2384
  9.000, 1.1987, 0.03930, 0.03118,-0.0034,0.0432,1.0001,-5.3006, 0.0000, 0.2323
 10.000, 1.2165, 0.04755, 0.03987,-0.0005,0.0391,1.0001,-5.6962, 0.0000, 0.2274
 11.000, 1.2217, 0.05791, 0.05080,-0.0004,0.0352,1.0001,-6.0303, 0.0000, 0.2249
 12.000, 1.2095, 0.07149, 0.06476,-0.0032,0.0327,1.0001,-6.2585, 0.0000, 0.2247
 13.000, 1.1683, 0.09179, 0.08584,-0.0108,0.0313,1.0001,-6.2355, 0.0000, 0.2290
 14.000, 1.0726, 0.12658, 0.12154,-0.0285,0.0308,1.0001,-5.6495, 0.0000, 0.2454
 15.000, 0.8656, 0.20887, 0.20425,-0.0657,0.0279,1.0001,-2.7794, 0.0000, 0.3033


